"ID","DifficultyID","EffectIndex","Effect","EffectAmplitude","EffectAttributes","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectBonusCoefficient","EffectChainAmplitude","EffectChainTargets","EffectDieSides","EffectItemType","EffectMechanic","EffectPointsPerResource","EffectPos_facing","EffectRealPointsPerLevel","EffectTriggerSpell","BonusCoefficientFromAP","PvpMultiplier","Coefficient","Variance","ResourceCoefficient","GroupSizeBasePointsCoefficient","EffectBasePointsF","EffectMiscValue_0","EffectMiscValue_1","EffectRadiusIndex_0","EffectRadiusIndex_1","EffectSpellClassMask_0","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","ImplicitTarget_0","ImplicitTarget_1","SpellID"
"851936","0","1","36","0","0","0","0","0","0","1","0","0","0","0","0","0","0","33876","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33917"
"851973","0","0","6","0","0","107","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","12","0","0","0","32","0","0","0","1","0","33174"
"851974","0","1","6","0","0","107","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","23","0","0","0","32","0","0","0","1","0","33174"
"851994","0","0","6","0","0","69","0","1074","0","1","0","1","0","0","0","0","4.80000019073","0","0","1","0","0","0","1","0","127","0","0","0","0","0","0","0","1","0","33405"
"852050","0","0","6","0","0","137","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","4","0","0","0","32","0","0","0","1","0","34151"
"852051","0","0","6","0","0","137","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","4","0","0","0","32","0","0","0","1","0","34152"
"852052","0","0","6","0","0","137","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","4","0","0","0","32","0","0","0","1","0","34153"
"852103","0","0","24","0","0","0","0","9","0","1","0","1","22019","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33717"
"852118","0","0","6","0","0","163","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","33866"
"852119","0","1","6","0","0","565","0","5","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","33554432","0","0","0","1","0","33866"
"852120","0","0","6","0","0","163","0","5","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","33867"
"852121","0","1","6","0","0","565","0","8","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","33554432","0","0","0","1","0","33867"
"852122","0","0","6","0","0","163","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","33868"
"852123","0","1","6","0","0","565","0","11","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","33554432","0","0","0","1","0","33868"
"852158","0","0","6","0","0","107","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","12","0","0","0","32","0","0","0","1","0","33182"
"852159","0","1","6","0","0","107","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","23","0","0","0","32","0","0","0","1","0","33182"
"852207","0","0","6","0","0","163","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","33869"
"852208","0","1","6","0","0","565","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","33554432","0","0","0","1","0","33869"
"852211","0","0","6","0","0","175","0","49","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","33872"
"852212","0","0","2","0","0","0","0","615","0.1930000037","1","0","109","0","0","0","0","2.29999995232","0","0","1","0","0","0","1","0","0","0","13","0","0","0","0","0","22","15","33933"
"852213","0","1","6","0","0","33","0","-51","0","1","0","1","0","11","0","0","0","0","0","1","0","0","0","1","0","0","0","13","0","0","0","0","0","22","15","33933"
"852224","0","0","6","0","0","226","5000","54","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","34074"
"852225","0","1","3","0","0","0","0","34","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","34074"
"852245","0","0","6","0","0","107","0","-501","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","0","128","0","0","1","0","33186"
"852246","0","1","6","0","0","107","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","16","0","0","0","8320","128","0","0","1","0","33186"
"852296","0","0","6","0","0","175","0","99","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","33873"
"852299","0","0","2","0","0","0","0","938","1.14999997616","1","0","253","0","0","0","0","5.40000009537","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33938"
"852300","0","1","6","0","0","3","3000","88","0.05000000075","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33938"
"852334","0","0","6","0","0","107","0","-1001","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","0","128","0","0","1","0","33190"
"852335","0","1","6","0","0","107","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","16","0","0","0","8320","128","0","0","1","0","33190"
"852336","0","0","6","0","0","42","0","99","0","1","0","1","0","0","0","0","0","33196","0","1","0","0","0","1","0","0","0","0","0","9469952","0","0","0","1","0","33191"
"852337","0","1","6","0","0","112","0","99","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5066","0","0","0","8421376","1024","0","0","1","0","33191"
"852388","0","0","58","0","0","0","0","98","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33876"
"852389","0","1","6","0","0","4","0","29","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33876"
"852390","0","2","31","0","0","0","0","159","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33876"
"852392","0","0","58","0","0","0","0","74","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33878"
"852393","0","1","6","0","0","4","0","29","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33878"
"852394","0","2","31","0","0","0","0","114","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33878"
"852395","0","0","6","0","0","36","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","29","117","0","0","0","0","0","0","1","0","33943"
"852396","0","1","6","0","0","77","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","17","0","0","0","0","0","0","0","1","0","33943"
"852397","0","2","6","0","0","201","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33943"
"852398","0","0","6","0","0","14","0","-121","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","0","0","0","0","57","0","33944"
"852399","0","1","6","0","0","115","0","-241","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","0","0","0","0","57","0","33944"
"852429","0","0","6","0","0","42","0","99","0","1","0","1","0","0","0","0","0","33197","0","1","0","0","0","1","0","0","0","0","0","9469952","0","0","0","1","0","33192"
"852430","0","1","6","0","0","112","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","5066","0","0","0","8421376","1024","0","0","1","0","33192"
"852431","0","0","6","0","0","42","0","99","0","1","0","1","0","0","0","0","0","33198","0","1","0","0","0","1","0","0","0","0","0","9469952","0","0","0","1","0","33193"
"852432","0","1","6","0","0","112","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","5066","0","0","0","8421376","1024","0","0","1","0","33193"
"852433","0","0","6","0","0","42","0","99","0","1","0","1","0","0","0","0","0","33199","0","1","0","0","0","1","0","0","0","0","0","9469952","0","0","0","1","0","33194"
"852434","0","1","6","0","0","112","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","5066","0","0","0","8421376","1024","0","0","0","0","33194"
"852435","0","0","6","0","0","42","0","99","0","1","0","1","0","0","0","0","0","33200","0","1","0","0","0","1","0","0","0","0","0","9469952","0","0","0","1","0","33195"
"852436","0","1","6","0","0","112","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","5066","0","0","0","8421376","1024","0","0","1","0","33195"
"852461","0","0","6","0","0","174","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","3","0","0","7","0","0","0","1","0","33589"
"852462","0","1","6","0","0","175","0","7","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","2","0","0","0","1","0","33589"
"852463","0","0","6","0","0","174","0","15","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","3","0","0","7","0","0","0","1","0","33590"
"852464","0","1","6","0","0","175","0","15","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","2","0","0","0","1","0","33590"
"852465","0","0","6","0","0","174","0","24","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","3","0","0","0","0","0","0","1","0","33591"
"852466","0","1","6","0","0","175","0","24","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","1","0","33591"
"852467","0","0","6","0","0","576","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","7","0","0","0","1","0","33592"
"852468","0","1","6","0","0","186","0","-3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","2","0","0","0","1","0","33592"
"852477","0","0","6","0","0","42","0","199","1","1","0","1","0","0","0","0","3.5","33737","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33736"
"852478","0","1","6","0","0","85","0","49","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33736"
"852487","0","0","6","0","0","107","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","32","0","0","0","1","0","33879"
"852488","0","0","6","0","0","107","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","32","0","0","0","1","0","33880"
"852489","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","45281","0","1","0","0","0","1","0","0","0","0","0","32","0","0","0","1","0","33881"
"852490","0","1","6","0","0","57","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","127","0","0","0","0","0","0","0","1","0","33881"
"852491","0","0","6","0","0","14","0","119","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","0","0","0","0","57","0","33946"
"852492","0","1","6","0","0","115","0","239","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","0","0","0","0","57","0","33946"
"852539","0","0","6","0","0","87","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","32","0","0","0","6","0","33196"
"852540","0","0","6","0","0","87","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","32","0","0","0","6","0","33197"
"852541","0","0","6","0","0","87","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","32","0","0","0","6","0","33198"
"852542","0","0","6","0","0","87","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","32","0","0","0","6","0","33199"
"852543","0","0","6","0","0","87","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","32","0","0","0","6","0","33200"
"852565","0","0","6","0","0","576","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","7","0","0","0","1","0","33596"
"852566","0","1","6","0","0","186","0","-5","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","2","0","0","0","1","0","33596"
"852567","0","0","6","0","0","582","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","7","0","0","0","1","0","33597"
"852569","0","0","6","0","0","582","0","6","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","7","0","0","0","1","0","33599"
"852587","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","45282","0","1","0","0","0","1","0","0","0","0","0","32","0","0","0","1","0","33882"
"852588","0","1","6","0","0","57","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","127","0","0","0","0","0","0","0","1","0","33882"
"852589","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","45283","0","1","0","0","0","1","0","0","0","0","0","32","0","0","0","1","0","33883"
"852590","0","1","6","0","0","57","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","127","0","0","0","0","0","0","0","1","0","33883"
"852622","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","25","0","33072"
"852623","0","0","2","0","0","0","0","720","0.42899999022","1","0","59","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33073"
"852624","0","0","10","0","0","0","0","912","0.42899999022","1","0","75","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","33074"
"852630","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","33143","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33142"
"852631","0","0","6","0","0","197","0","-1001","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33143"
"852632","0","0","6","0","0","4","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33201"
"852633","0","0","6","0","0","4","0","19","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33202"
"852634","0","0","6","0","0","4","0","29","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33203"
"852635","0","0","6","0","0","4","0","39","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33204"
"852645","0","0","6","0","0","31","0","69","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33357"
"852663","0","0","6","0","0","107","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","12","0","0","0","1024","0","0","0","1","0","33600"
"852664","0","1","6","0","0","107","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","23","0","0","0","1024","0","0","0","1","0","33600"
"852665","0","0","6","0","0","107","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","12","0","0","0","1024","0","0","0","1","0","33601"
"852666","0","1","6","0","0","107","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","23","0","0","0","1024","0","0","0","1","0","33601"
"852667","0","0","6","0","0","107","0","2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","12","0","0","0","1024","0","0","0","1","0","33602"
"852668","0","1","6","0","0","107","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","23","0","0","0","1024","0","0","0","1","0","33602"
"852669","0","0","6","0","0","107","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","4","0","0","0","1","0","33603"
"852670","0","1","6","0","0","107","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","1","0","0","0","1","0","33603"
"852679","0","0","6","0","0","3","3000","30","0","1","0","1","0","15","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33745"
"852680","0","1","2","0","0","0","0","30","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","33745"
"852694","0","0","6","0","0","108","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","208","16","0","0","1","0","33886"
"852695","0","0","6","0","0","108","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","208","16","0","0","1","0","33887"
"852696","0","0","6","0","0","108","0","11","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","208","16","0","0","1","0","33888"
"852697","0","0","6","0","0","582","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","7","0","0","0","1","0","33956"
"852698","0","0","6","0","0","117","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","0","0","0","0","1","0","33957"
"852699","0","1","6","0","0","117","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","12","0","0","0","33554432","0","0","0","1","0","33957"
"852725","0","0","3","0","64","0","0","800","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","57","0","33076"
"852731","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","33143","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33145"
"852732","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","33143","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33146"
"852736","0","0","6","0","0","4","0","49","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33205"
"852737","0","0","6","0","0","87","0","-41","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","127","0","0","0","1","0","0","0","21","0","33206"
"852738","0","1","6","0","0","588","0","64","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","45859183","5705","0","0","21","0","33206"
"852770","0","0","6","0","0","107","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","4","0","0","0","1","0","33604"
"852771","0","1","6","0","0","107","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","1","0","0","0","1","0","33604"
"852772","0","0","6","0","0","107","0","11","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","4","0","0","0","1","0","33605"
"852773","0","1","6","0","0","107","0","5","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","1","0","0","0","1","0","33605"
"852774","0","0","6","0","0","107","0","15","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","4","0","0","0","1","0","33606"
"852775","0","1","6","0","0","107","0","7","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","1","0","0","0","1","0","33606"
"852790","0","0","28","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1964","61","0","0","0","0","0","0","8","0","33831"
"852791","0","1","6","0","0","226","200","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","7","0","0","0","0","0","16","0","33831"
"852792","0","0","6","0","0","108","0","15","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","208","16","0","0","1","0","33889"
"852793","0","0","6","0","0","108","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","208","16","0","0","1","0","33890"
"852799","0","0","3","0","0","0","0","34026","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","34026"
"852800","0","1","77","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","34026"
"852825","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","33151","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33150"
"852826","0","0","6","0","0","108","0","-101","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","128","0","0","0","1","0","33151"
"852827","0","1","6","0","0","108","0","-101","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","128","0","0","0","1","0","33151"
"852828","0","2","6","0","0","108","0","-10001","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","128","0","0","0","1","0","33151"
"852857","0","0","6","0","0","107","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","4","0","0","0","1","0","33607"
"852858","0","1","6","0","0","107","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","1","0","0","0","1","0","33607"
"852880","0","0","6","0","0","36","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","33891"
"852881","0","1","6","0","0","77","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","17","0","0","0","0","0","0","0","1","0","33891"
"852917","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","33151","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33154"
"852919","0","0","6","0","0","108","0","-6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","8527872","0","0","0","1","0","33213"
"852920","0","0","6","0","0","108","0","-11","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","8527872","0","0","0","1","0","33214"
"852921","0","0","6","0","0","108","0","-16","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","8527872","0","0","0","1","0","33215"
"852928","0","0","6","0","0","569","0","-5","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","126","0","0","0","256","0","0","0","1","0","33371"
"852962","0","0","6","0","0","8","1000","38","0.07419999689","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","33763"
"852963","0","1","6","0","0","4","0","599","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","33763"
"853029","0","0","6","0","0","42","0","-1","0","1","0","1","0","0","0","0","0","33380","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33379"
"853053","0","0","252","1","0","0","0","-1","0","1","0","1","0","0","0","2.79903697968","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","17","33690"
"853054","0","1","77","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","33690"
"853055","0","0","50","0","0","0","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","183384","0","15","0","0","0","0","0","47","0","33691"
"853094","0","0","2","0","0","0","0","149","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","34120"
"853095","0","1","3","0","0","0","0","174","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","34120"
"853112","0","0","6","0","0","107","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","4096","0","0","0","1","0","33158"
"853113","0","1","6","0","0","107","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","2048","4","0","0","1","0","33158"
"853114","0","0","6","0","0","107","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","4096","0","0","0","1","0","33159"
"853115","0","1","6","0","0","107","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","2048","4","0","0","1","0","33159"
"853116","0","0","6","0","0","107","0","11","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","4096","0","0","0","1","0","33160"
"853117","0","1","6","0","0","107","0","5","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","24","0","0","0","2048","4","0","0","1","0","33160"
"853120","0","0","6","0","0","107","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","8192","2","0","0","1","0","33221"
"853121","0","0","6","0","0","107","0","5","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","8192","2","0","0","1","0","33222"
"853208","0","0","6","0","0","552","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","4","0","0","0","12582935","0","0","0","1","0","34296"
"853209","0","1","6","0","0","72","0","-4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","4","0","0","0","0","0","0","0","1","0","34296"
"853210","0","0","6","0","0","107","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","12","0","0","0","0","2048","0","0","1","0","34297"
"853211","0","1","3","0","0","0","0","99","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1024","0","0","0","1","0","34297"
"853213","0","0","10","0","0","0","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","2048","0","0","1","0","34299"
"853227","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","34835","0","1","0","0","0","1","0","0","0","0","0","522819","129","0","0","1","0","34508"
"853236","0","0","320","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","183957","0","7","0","0","0","0","0","47","0","34600"
"853250","0","0","6","0","0","78","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","20030","0","0","0","0","0","0","0","1","0","34767"
"853251","0","1","6","0","0","32","0","99","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","34767"
"853252","0","2","77","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","34767"
"853256","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","34837","0","1","0","0","0","1","0","0","0","0","0","522819","129","0","0","1","0","34839"
"853263","0","0","6","0","0","4","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","34916"
"853264","0","1","6","0","0","3","3000","119","0.20000000298","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","34916"
"853265","0","0","6","0","0","4","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","34917"
"853266","0","1","6","0","0","3","3000","129","0.20000000298","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","34917"
"853290","0","0","2","0","0","0","0","11","1","1","0","7","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","35293"
"853291","0","0","2","0","0","0","0","14","1","1","0","9","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","35294"
"853292","0","0","2","0","0","0","0","17","1","1","0","13","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","35295"
"853293","0","0","2","0","0","0","0","23","1","1","0","17","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","35296"
