"ID","SpellID","ModalNextSpell","SpellClassSet","SpellClassMask_0","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3"
"46304","19736","0","5","0","0","0","0"
"46305","20165","0","10","134217728","0","0","0"
"46308","19647","0","5","0","0","0","0"
"46309","19506","0","9","0","2097152","0","0"
"46313","19836","0","10","268435458","0","0","0"
"46315","19598","0","9","0","0","0","0"
"46316","19290","0","9","0","0","0","0"
"46318","19441","0","5","33554432","0","0","0"
"46319","19731","0","5","0","0","0","0"
"46320","19312","0","6","-2147483648","4096","0","0"
"46321","19309","0","6","-2147483648","4096","0","0"
"46322","20048","0","10","0","0","0","0"
"46324","19412","0","9","0","0","0","0"
"46325","19552","0","9","0","0","0","0"
"46326","19286","0","9","0","0","0","0"
"46330","19413","0","9","0","0","0","0"
"46331","19553","0","9","0","0","0","0"
"46332","19294","0","9","0","0","0","0"
"46333","19283","0","6","-2080374784","4096","0","0"
"46334","19284","0","6","-2080374784","4096","0","0"
"46335","19554","0","9","0","0","0","0"
"46340","20092","0","10","0","0","0","0"
"46346","20184","0","10","1048576","0","0","0"
"46349","19891","0","10","67108864","16","0","0"
"46350","19287","0","9","0","0","0","0"
"46352","19311","0","6","-2147483648","4096","0","0"
"46353","19310","0","6","-2147483648","4096","0","0"
"46356","19296","0","6","2097152","0","0","0"
"46357","19850","0","10","268500992","0","0","0"
"46358","20164","0","10","134217728","0","0","0"
"46360","18938","0","5","-2147483648","0","0","0"
"46361","19556","0","9","0","0","0","0"
"46362","20215","0","10","0","0","0","0"
"46364","19834","0","10","268435458","0","0","0"
"46369","19835","0","10","268435458","0","0","0"
"46371","19742","0","10","268500992","0","0","0"
"46372","20928","0","10","0","64","0","0"
"46373","21562","0","6","8","0","0","0"
"46376","21183","0","10","536870912","0","0","0"
"46378","21084","0","10","134217728","0","0","0"
"46382","21553","0","4","33554432","0","0","0"
"46384","20776","0","11","0","0","0","0"
"46386","20209","0","10","0","0","0","0"
"46387","20210","0","10","0","0","0","0"
"46388","20777","0","11","0","0","0","0"
"46390","20900","75","9","131072","0","0","0"
"46391","20902","75","9","131072","0","0","0"
"46392","20904","75","9","131072","0","0","0"
"46397","20920","0","10","33554432","0","0","0"
"46398","20923","0","10","32","0","0","0"
"46400","20500","0","4","0","0","0","0"
"46401","20501","0","4","0","0","0","0"
"46402","20186","0","10","524288","0","0","0"
"46404","20356","0","10","134217728","0","0","0"
"46405","20331","0","10","0","0","0","0"
"46406","20913","0","10","268435456","0","0","0"
"46407","20286","0","10","1024","0","0","0"
"46408","21169","0","11","512","0","0","0"
"46409","20348","0","10","134217728","0","0","0"
"46417","20914","0","10","268435456","0","0","0"
"46419","20918","0","10","33554432","0","0","0"
"46420","20138","0","10","0","0","0","0"
"46421","20256","0","10","0","0","0","0"
"46422","20252","0","4","1073741824","0","0","0"
"46424","20139","0","10","0","0","0","0"
"46426","20234","0","10","0","0","0","0"
"46431","20502","0","4","0","0","0","0"
"46432","20188","0","10","536870912","0","0","0"
"46435","20175","0","10","0","0","0","0"
"46437","20915","0","10","33554432","0","0","0"
"46439","20140","0","10","0","0","0","0"
"46440","20307","0","10","512","0","0","0"
"46441","20610","0","11","0","0","0","0"
"46442","20332","0","10","0","0","0","0"
"46443","20290","0","10","134217728","0","0","0"
"46444","20361","0","10","0","0","0","0"
"46445","20349","0","10","134217728","0","0","0"
"46448","20162","0","10","512","0","0","0"
"46449","19888","0","10","67108864","16","0","0"
"46450","20347","0","10","134217728","0","0","0"
"46451","20503","0","4","0","0","0","0"
"46452","20212","0","10","0","0","0","0"
"46454","20224","0","10","0","0","0","0"
"46455","20504","0","4","0","0","0","0"
"46456","20237","0","10","0","0","0","0"
"46457","20354","0","10","524288","0","0","0"
"46458","20359","0","10","0","0","0","0"
"46459","20238","0","10","0","0","0","0"
"46460","20239","0","10","0","0","0","0"
"46461","20355","0","10","524288","0","0","0"
"46465","20306","0","10","512","0","0","0"
"46466","20187","0","10","1024","0","0","0"
"46467","20569","0","4","4194304","0","0","0"
"46469","20330","0","10","0","0","0","0"
"46474","20360","0","10","0","0","0","0"
"46475","20190","0","9","0","4194304","0","0"
"46477","20308","0","10","512","0","0","0"
"46478","20116","0","10","32","0","0","0"
"46484","21564","0","6","8","0","0","0"
"46487","20616","0","4","1073741824","0","0","0"
"46488","20617","0","4","1073741824","0","0","0"
"46490","20174","0","10","0","0","0","0"
"46491","20302","0","10","536870912","0","0","0"
"46492","20782","0","9","0","0","0","0"
"46493","20300","0","10","536870912","0","0","0"
"46494","20141","0","10","0","0","0","0"
"46495","20142","0","10","0","0","0","0"
"46496","20205","0","10","0","0","0","0"
"46497","20206","0","10","0","0","0","0"
"46498","20484","0","7","285212672","0","0","0"
"46499","21850","0","7","262144","0","0","0"
"46501","20736","75","9","65536","131072","0","0"
"46502","20961","0","10","0","0","0","0"
"46503","20962","0","10","0","0","0","0"
"46506","20289","0","10","134217728","0","0","0"
"46508","20647","0","4","536870912","0","0","0"
"46509","20922","0","10","32","0","0","0"
"46510","20496","0","4","0","0","0","0"
"46512","19589","0","9","536870912","0","0","0"
"46514","19590","0","9","0","0","0","0"
"46515","19591","0","9","1073741824","0","0","0"
"46518","20213","0","10","0","0","0","0"
"46519","20214","0","10","0","0","0","0"
"46522","20425","0","10","0","0","0","0"
"46523","20287","0","10","134217728","0","0","0"
"46525","20225","0","10","0","0","0","0"
"46526","20729","0","10","268435456","0","0","0"
"46527","22895","0","7","0","0","0","0"
"46530","20967","0","10","0","0","0","0"
"46531","20208","0","10","0","0","0","0"
"46532","20207","0","10","0","0","0","0"
"46533","20739","0","7","285212672","0","0","0"
"46535","20660","0","4","536870912","0","0","0"
"46540","20756","0","5","1048576","0","0","0"
"46543","20919","0","10","33554432","0","0","0"
"46544","20473","0","10","2097152","0","0","0"
"46545","20335","0","10","0","0","0","0"
"46548","20357","0","10","134217728","0","0","0"
"46549","20288","0","10","134217728","0","0","0"
"46551","20293","0","10","134217728","0","0","0"
"46552","20488","0","10","0","0","0","0"
"46553","20924","0","10","32","0","0","0"
"46554","20910","0","9","0","524288","0","0"
"46556","20251","0","10","0","0","0","0"
"46558","20280","0","10","1024","0","0","0"
"46559","20911","0","10","268435456","0","0","0"
"46561","20255","0","10","0","0","0","0"
"46562","20658","0","4","536870912","0","0","0"
"46563","20661","0","4","536870912","0","0","0"
"46564","20281","0","10","1024","0","0","0"
"46567","21551","0","4","33554432","0","0","0"
"46569","20968","0","10","0","0","0","0"
"46570","21552","0","4","33554432","0","0","0"
"46572","20930","0","10","2097152","0","0","0"
"46577","20925","0","10","0","64","0","0"
"46578","20285","0","10","1024","0","0","0"
"46589","20282","0","10","1024","0","0","0"
"46590","20283","0","10","1024","0","0","0"
"46591","20284","0","10","1024","0","0","0"
"46593","20755","0","5","1048576","0","0","0"
"46596","20757","0","5","1048576","0","0","0"
"46597","20747","0","7","285212672","0","0","0"
"46600","20337","0","10","0","0","0","0"
"46603","20559","0","4","134217728","0","0","0"
"46628","20560","0","4","134217728","0","0","0"
"46634","23459","0","6","134217728","0","0","0"
"46636","20748","0","7","285212672","0","0","0"
"46647","20487","0","10","0","0","0","0"
"46648","20489","0","10","0","0","0","0"
"46655","20912","0","10","268435456","0","0","0"
"46659","22827","0","7","8388608","0","0","0"
"46665","22782","0","3","268435456","0","0","0"
"46668","20301","0","10","536870912","0","0","0"
"46669","20303","0","10","536870912","0","0","0"
"46677","20927","0","10","0","64","0","0"
"46678","20929","0","10","2097152","0","0","0"
"46680","22959","0","3","0","0","0","0"
"46684","22896","0","7","0","0","0","0"
"46686","21849","0","7","262144","0","0","0"
"46688","20909","0","9","0","524288","0","0"
"46696","20901","75","9","131072","0","0","0"
"46699","20903","75","9","131072","0","0","0"
"46707","22570","0","7","0","128","0","0"
"46712","22783","0","3","268435456","0","0","0"
"46714","22828","0","7","8388608","0","0","0"
"46724","23584","0","4","0","0","0","0"
"46729","24133","0","9","0","4096","0","0"
"46730","24134","0","9","0","256","0","0"
"46734","22829","0","7","8388608","0","0","0"
"46739","23891","0","4","0","0","0","0"
"46740","23588","0","4","0","0","0","0"
"46741","24135","0","9","0","256","0","0"
"46746","23989","0","9","0","0","0","0"
"46748","23695","0","4","0","0","0","0"
"46749","23585","0","4","0","0","0","0"
"46753","23586","0","4","0","0","0","0"
"46761","23587","0","4","0","0","0","0"
"46765","24239","0","10","0","128","0","0"
"46767","21178","0","7","33554432","0","0","0"
"46770","23455","0","6","134217728","0","0","0"
"46784","24132","0","9","0","4096","0","0"
"46789","23028","0","3","1024","0","0","0"
"46790","22842","0","7","0","0","0","0"
"46791","22568","0","7","8388608","0","0","0"
"46809","22812","0","7","0","262144","0","0"
"46828","23880","0","4","0","0","0","0"
"46829","23881","0","4","0","1024","0","0"
"46841","25300","0","8","8388612","0","0","0"
"46842","25302","0","8","134217728","0","0","0"
"46851","24858","0","7","0","8192","0","0"
"46861","24866","0","7","0","0","0","0"
"46874","23893","0","4","0","1024","0","0"
"46875","23894","0","4","0","1024","0","0"
"46891","24396","0","9","0","0","0","0"
"46903","23885","0","4","0","0","0","0"
"46911","24395","0","9","0","0","0","0"
"46912","23892","0","4","0","1024","0","0"
"46922","23458","0","6","134217728","0","0","0"
"46923","24131","0","9","0","256","0","0"
"46928","24397","0","9","0","0","0","0"
"46929","23886","0","4","0","0","0","0"
"46931","23887","0","4","0","0","0","0"
"46932","23888","0","4","0","0","0","0"
"46933","23889","0","4","0","0","0","0"
"46934","23890","0","4","0","0","0","0"
"46946","24406","0","9","0","0","0","0"
"46963","25345","0","3","2048","0","0","0"
"46965","25359","0","11","536870912","0","0","0"
"46968","25288","0","4","1024","0","0","0"
"46970","24943","0","7","0","0","0","0"
"46973","24970","0","7","0","0","0","0"
"46974","24972","0","7","0","0","0","0"
"46977","24974","0","7","2097152","0","0","0"
"46978","25306","0","3","1","0","0","0"
"46979","25307","0","5","1","0","0","0"
"46980","25309","0","5","4","0","0","0"
"46981","25314","0","6","4096","0","0","0"
"46982","25357","0","11","64","0","0","0"
"46983","25361","0","11","536870912","0","0","0"
"46988","25297","0","7","32","0","0","0"
"46998","24691","0","9","0","0","0","0"
"46999","23922","0","4","0","513","0","0"
"47001","23924","0","4","0","513","0","0"
"47002","23925","0","4","0","513","0","0"
"47004","24968","0","7","0","0","0","0"
"47007","27681","0","6","32","0","0","0"
"47017","24969","0","7","0","0","0","0"
"47020","24275","0","10","0","128","0","0"
"47021","25315","0","6","64","0","0","0"
"47026","25316","0","6","512","0","0","0"
"47027","24844","0","11","0","0","0","0"
"47041","24530","0","3","131074","0","0","0"
"47047","25299","0","7","16","0","0","0"
"47048","24283","0","9","0","0","0","0"
"47051","25304","0","3","1572896","0","0","0"
"47052","24248","0","7","8388608","0","0","0"
"47053","24274","0","10","0","128","0","0"
"47055","24443","0","9","0","0","0","0"
"47056","25289","0","4","65536","0","0","0"
"47059","25290","0","10","268500992","0","0","0"
"47060","25291","0","10","268435458","0","0","0"
"47062","25295","75","9","16384","0","0","0"
"47064","25916","0","10","268435458","0","0","0"
"47065","25918","0","10","268500992","0","0","0"
"47067","26090","0","4","128","0","0","0"
"47068","25902","0","10","2097152","0","0","0"
"47069","28379","0","6","33554432","0","0","0"
"47077","25011","0","11","0","0","0","0"
"47081","25008","0","11","0","0","0","0"
"47082","25010","0","11","0","0","0","0"
"47090","25898","0","10","285212672","0","0","0"
"47091","25956","0","10","0","0","0","0"
"47094","25294","75","9","4096","0","0","0"
"47096","25908","0","11","536870912","0","0","0"
"47101","25292","0","10","-2147483648","0","0","0"
"47102","24946","0","7","0","0","0","0"
"47104","25296","0","9","1048576","0","0","0"
"47105","25298","0","7","4","0","0","0"
"47110","25311","0","5","2","0","0","0"
"47112","24945","0","7","0","0","0","0"
"47113","25346","0","3","2097152","0","0","0"
"47114","25957","0","10","0","0","0","0"
"47123","24971","0","7","0","0","0","0"
"47132","25009","0","11","0","0","0","0"
"47139","25895","0","10","256","0","0","0"
"47141","25286","0","4","64","0","0","0"
"47142","24975","0","7","2097152","0","0","0"
"47144","25782","0","10","268435458","0","0","0"
"47146","25012","0","11","0","0","0","0"
"47147","26188","0","4","128","0","0","0"
"47148","24944","0","7","0","0","0","0"
"47157","25076","0","11","0","0","0","0"
"47171","26364","0","11","1024","0","0","0"
"47172","27683","0","6","256","0","0","0"
"47173","26363","0","11","1024","0","0","0"
"47185","28332","0","3","0","0","0","0"
"47189","26369","0","11","1024","0","0","0"
"47190","26370","0","11","1024","0","0","0"
"47193","24976","0","7","2097152","0","0","0"
"47194","24977","0","7","2097152","0","0","0"
"47196","26366","0","11","1024","0","0","0"
"47197","26367","0","11","1024","0","0","0"
"47199","28272","0","3","16777216","0","0","0"
"47219","26365","0","11","1024","0","0","0"
"47226","25911","0","10","2097152","0","0","0"
"47230","25912","0","10","2097152","0","0","0"
"47231","25913","0","10","0","65536","0","0"
"47232","25914","0","10","0","65536","0","0"
"47245","25903","0","10","0","65536","0","0"
"47269","25780","0","10","1","0","0","0"
"47270","25781","0","10","0","0","0","0"
"47282","25890","0","10","268435456","0","0","0"
"47287","25899","0","10","268435456","0","0","0"
"47289","25894","0","10","268500992","0","0","0"
"47291","27870","0","6","1073741824","0","0","0"
"47292","28380","0","6","33554432","0","0","0"
"47293","27902","0","6","0","0","0","0"
"47295","28377","0","6","33554432","0","0","0"
"47296","27904","0","6","0","0","0","0"
"47301","27813","0","6","0","4096","0","0"
"47307","28382","0","6","33554432","0","0","0"
"47311","27903","0","6","0","0","0","0"
"47312","28378","0","6","33554432","0","0","0"
"47313","28381","0","6","33554432","0","0","0"
"47314","27901","0","6","0","0","0","0"
"47316","29205","0","11","0","0","0","0"
"47317","27871","0","6","1073741824","0","0","0"
"47320","27839","0","6","0","0","0","0"
"47324","27900","0","6","0","0","0","0"
"47326","27811","0","6","0","0","0","0"
"47327","27803","0","6","134217728","0","0","0"
"47328","27815","0","6","0","0","0","0"
"47331","27789","0","6","0","0","0","0"
"47333","27805","0","6","134217728","0","0","0"
"47334","27818","0","6","0","4096","0","0"
"47336","26573","0","10","32","0","0","0"
"47341","27790","0","6","0","0","0","0"
"47342","27816","0","6","0","0","0","0"
"47343","27817","0","6","0","4096","0","0"
"47348","27804","0","6","134217728","0","0","0"
"47363","27840","0","6","0","0","0","0"
"47364","27841","0","6","32","0","0","0"
"47366","27800","0","6","4194304","0","0","0"
"47367","27801","0","6","4194304","0","0","0"
"47368","27828","0","6","0","4096","0","0"
"47371","27799","0","6","4194304","0","0","0"
"47377","30165","0","11","0","0","0","0"
"47379","29438","0","3","0","0","0","0"
"47381","29446","0","3","0","0","0","0"
"47387","28997","0","6","0","0","0","0"
"47389","28998","0","6","0","0","0","0"
"47393","30866","0","11","0","0","0","0"
"47394","30867","0","11","0","0","0","0"
"47398","29080","0","11","0","0","0","0"
"47401","29187","0","11","0","0","0","0"
"47413","28999","0","11","0","0","0","0"
"47416","30868","0","11","0","0","0","0"
"47417","30869","0","11","0","0","0","0"
"47422","29180","0","11","0","0","0","0"
"47423","29228","0","11","268435456","0","0","0"
"47432","29166","0","7","0","4096","0","0"
"47433","29202","0","11","0","0","0","0"
"47438","31018","0","7","8388608","0","0","0"
"47440","29178","0","11","0","0","0","0"
"47442","29179","0","11","0","0","0","0"
"47443","29000","0","11","0","0","0","0"
"47448","30864","0","11","0","0","0","0"
"47449","30865","0","11","0","0","0","0"
"47455","29079","0","11","0","0","0","0"
"47473","29075","0","3","0","0","0","0"
"47474","29177","0","11","0","0","0","0"
"47482","29076","0","3","0","0","0","0"
"47491","30819","0","8","0","0","0","0"
"47501","29206","0","11","0","0","0","0"
"47504","29074","0","3","0","0","0","0"
"47508","28271","0","3","16777216","0","0","0"
"47516","30814","0","11","0","0","0","0"
"47517","30816","0","8","0","0","0","0"
"47518","30818","0","8","0","0","0","0"
"47522","30812","0","11","0","0","0","0"
"47523","30813","0","11","0","0","0","0"
"47532","29440","0","3","0","0","0","0"
"47533","29441","0","3","0","0","0","0"
"47534","29192","0","11","0","0","0","0"
"47535","29193","0","11","0","0","0","0"
"47536","29444","0","3","0","0","0","0"
"47545","29439","0","3","0","0","0","0"
"47548","29063","0","11","0","0","0","0"
"47550","29445","0","3","0","0","0","0"
"47553","29189","0","11","0","0","0","0"
"47554","29191","0","11","0","0","0","0"
"47555","29447","0","3","0","0","0","0"
"47566","30872","0","11","0","0","0","0"
"47568","31016","0","8","8519680","0","0","0"
"57166","25217","0","6","1","0","0","0"
"57167","25218","0","6","1","0","0","0"
"57168","25464","0","11","-2147483648","0","0","0"
"57169","25467","0","6","33554432","4096","0","0"
"57170","25557","0","11","536870912","0","0","0"
"57172","25560","0","11","536870912","0","0","0"
"57173","26371","0","11","1024","0","0","0"
"57174","26372","0","11","1024","0","0","0"
"57178","27131","0","3","32768","0","0","0"
"57179","27132","0","3","4194304","0","0","0"
"57180","27133","0","3","8388608","64","0","0"
"57181","27173","0","10","32","0","0","0"
"57182","27174","0","10","2097152","0","0","0"
"57183","27175","0","10","0","65536","0","0"
"57184","27176","0","10","2097152","0","0","0"
"57185","27266","0","5","512","0","0","0"
"57186","27267","0","5","4096","0","0","0"
"57187","27268","0","5","8388608","0","0","0"
"57188","27269","0","5","8388608","0","0","0"
"57189","25221","0","6","64","0","0","0"
"57190","25222","0","6","64","0","0","0"
"57191","25363","0","6","128","0","0","0"
"57192","25469","0","11","1024","0","0","0"
"57193","25470","0","6","-2080374784","4096","0","0"
"57195","25563","0","11","536870912","0","0","0"
"57199","26884","0","8","256","0","0","0"
"57200","26978","0","7","32","0","0","0"
"57201","26979","0","7","32","0","0","0"
"57202","26980","0","7","64","0","0","0"
"57203","27044","0","9","1048576","0","0","0"
"57204","27045","0","9","0","4194304","0","0"
"57205","27046","0","9","8388608","0","0","0"
"57206","27134","0","3","0","1","0","0"
"57207","27135","0","10","-2147483648","0","0","0"
"57208","27136","0","10","-2147483648","0","0","0"
"57209","27137","0","10","1073741824","0","0","0"
"57210","27138","0","10","0","2","0","0"
"57211","27179","0","10","0","64","0","0"
"57212","27180","0","10","0","128","0","0"
"57213","27270","0","5","33554432","0","0","0"
"57214","27271","0","5","33554432","0","0","0"
"57215","27272","0","5","33554432","0","0","0"
"57216","25225","0","4","16384","0","0","0"
"57217","25364","0","6","128","0","0","0"
"57218","25367","0","6","32768","0","0","0"
"57219","25368","0","6","32768","0","0","0"
"57220","25472","0","11","1024","0","0","0"
"57221","25567","0","11","524288","0","0","0"
"57223","25570","0","11","524288","0","0","0"
"57225","26889","0","8","2048","0","0","0"
"57228","26981","0","7","16","0","0","0"
"57229","26982","0","7","16","0","0","0"
"57230","26983","0","7","128","0","0","0"
"57231","26984","0","7","1","0","0","0"
"57232","27139","0","10","0","2","0","0"
"57233","27140","0","10","268435458","0","0","0"
"57234","27141","0","10","268435458","0","0","0"
"57236","27273","0","5","33554432","0","0","0"
"57237","27274","0","5","8192","0","0","0"
"57238","27275","0","5","1073741824","0","0","0"
"57239","25231","0","4","4194304","0","0","0"
"57240","25233","0","6","2048","0","0","0"
"57241","25234","0","4","536870912","0","0","0"
"57242","25372","0","6","8192","0","0","0"
"57243","25375","0","6","8192","0","0","0"
"57244","25477","0","6","-2147483648","4096","0","0"
"57245","25479","0","11","4194304","0","0","0"
"57248","25574","0","11","536870912","0","0","0"
"57249","26985","0","7","1","0","0","0"
"57250","26986","0","7","4","0","0","0"
"57251","26987","0","7","2","0","0","0"
"57252","26988","0","7","2","0","0","0"
"57253","27142","0","10","268500992","0","0","0"
"57254","27143","0","10","268500992","0","0","0"
"57259","27276","0","5","0","0","0","0"
"57260","27277","0","5","0","0","0","0"
"57261","25235","0","6","2048","0","0","0"
"57262","25236","0","4","536870912","0","0","0"
"57263","25379","0","6","16","0","0","0"
"57264","25380","0","6","16","0","0","0"
"57265","25384","0","6","1048576","0","0","0"
"57269","25485","0","11","4194304","0","0","0"
"57271","25577","0","11","536870912","0","0","0"
"57275","26989","0","7","512","0","0","0"
"57276","26990","0","7","262144","0","0","0"
"57277","26991","0","7","262144","0","0","0"
"57278","27063","0","4","128","0","0","0"
"57279","27144","0","10","268435456","0","0","0"
"57280","27145","0","10","268435456","0","0","0"
"57281","27209","0","5","1","0","0","0"
"57282","27210","0","5","256","0","0","0"
"57283","27211","0","5","0","128","0","0"
"57284","27212","0","5","32","0","0","0"
"57286","25241","0","4","2097152","0","0","0"
"57287","25242","0","4","2097152","0","0","0"
"57288","25387","0","6","8388608","0","0","0"
"57289","25389","0","6","8","0","0","0"
"57291","25489","0","11","0","2048","0","0"
"57294","26992","0","7","256","0","0","0"
"57295","26993","0","7","1024","0","0","0"
"57296","26994","0","7","285212672","0","0","0"
"57297","26995","0","7","16777216","131072","0","0"
"57298","27065","75","9","131072","0","0","0"
"57299","27066","0","9","0","2097152","0","0"
"57300","27067","0","9","0","524288","0","0"
"57301","27147","0","10","268435456","0","0","0"
"57302","27148","0","10","268435456","0","0","0"
"57303","27149","0","10","64","0","0","0"
"57304","27213","0","5","64","0","0","0"
"57305","27214","0","5","64","0","0","0"
"57306","27215","0","5","4","0","0","0"
"57307","27216","0","5","2","0","0","0"
"57308","27285","0","5","0","32784","0","0"
"57311","25248","0","4","33554432","0","0","0"
"57313","25391","0","11","64","0","0","0"
"57314","25392","0","6","8","0","0","0"
"57315","25585","0","11","536870912","0","0","0"
"57316","25587","0","11","536870912","0","0","0"
"57318","26996","0","7","2048","0","0","0"
"57319","26997","0","7","0","1048576","0","0"
"57320","26998","0","7","8","0","0","0"
"57321","26999","0","7","0","0","0","0"
"57322","27068","0","9","0","4096","0","0"
"57323","27069","0","9","0","256","0","0"
"57324","27070","0","3","1","0","0","0"
"57325","27150","0","10","8","0","0","0"
"57326","27151","0","10","67108864","16","0","0"
"57327","27152","0","10","67108864","16","0","0"
"57328","27217","0","5","16384","0","0","0"
"57329","27218","0","5","1024","0","0","0"
"57330","27219","0","5","8","0","0","0"
"57332","28172","0","5","1048576","0","0","0"
"57333","25251","0","4","0","1024","0","0"
"57334","25252","0","4","0","0","0","0"
"57335","25253","0","4","0","0","0","0"
"57336","25396","0","11","64","0","0","0"
"57337","25420","0","11","128","0","0","0"
"57338","25422","0","11","256","0","0","0"
"57339","25500","0","11","0","2048","0","0"
"57343","25596","0","6","0","64","0","0"
"57344","26669","0","8","32","0","0","0"
"57345","27000","0","7","4096","0","0","0"
"57346","27001","0","7","32768","0","0","0"
"57347","27002","0","7","32768","0","0","0"
"57348","27003","0","7","4096","0","0","0"
"57349","27071","0","3","1572896","0","0","0"
"57350","27072","0","3","1572896","0","0","0"
"57351","27073","0","3","16","0","0","0"
"57352","27074","0","3","16","0","0","0"
"57353","27153","0","10","67108864","16","0","0"
"57354","27154","0","10","32768","0","0","0"
"57355","27220","0","5","8","0","0","0"
"57356","27221","0","5","16","0","0","0"
"57357","27222","0","5","262144","0","0","0"
"57358","27223","0","5","524288","0","0","0"
"57359","28176","0","5","0","32","0","0"
"57361","25258","0","4","0","513","0","0"
"57362","25264","0","4","128","0","0","0"
"57363","25423","0","11","256","0","0","0"
"57364","25429","0","6","16384","4096","0","0"
"57365","25505","0","11","0","2048","0","0"
"57368","25508","0","11","536870912","0","0","0"
"57369","26679","0","8","8388608","1","0","0"
"57371","27005","0","7","65536","0","0","0"
"57372","27006","0","7","131072","0","0","0"
"57373","27075","0","3","2048","0","0","0"
"57374","27076","0","3","2097152","0","0","0"
"57375","27078","0","3","2","0","0","0"
"57376","27079","0","3","2","0","0","0"
"57377","27155","0","10","134217728","0","0","0"
"57379","27157","0","10","1024","0","0","0"
"57380","27224","0","5","32768","0","0","0"
"57381","27226","0","5","-2147483648","0","0","0"
"57382","28189","0","5","0","32","0","0"
"57383","25266","0","4","134217728","0","0","0"
"57384","25269","0","4","1024","0","0","0"
"57385","25431","0","6","2","0","0","0"
"57386","25433","0","6","256","0","0","0"
"57387","25509","0","11","536870912","0","0","0"
"57389","26839","0","8","256","0","0","0"
"57390","27008","0","7","8388608","0","0","0"
"57391","27009","0","7","1048576","0","0","0"
"57392","27080","0","3","4096","0","0","0"
"57393","27082","0","3","4096","0","0","0"
"57394","27158","0","10","512","0","0","0"
"57395","27159","0","10","536870912","0","0","0"
"57396","27228","0","5","0","512","0","0"
"57401","25272","0","4","1073741824","0","0","0"
"57402","25275","0","4","1073741824","0","0","0"
"57403","25435","0","6","1073741824","0","0","0"
"57404","25437","0","6","16777216","0","0","0"
"57405","25439","0","11","2","0","0","0"
"57406","25525","0","11","8","0","0","0"
"57408","25528","0","11","536870912","0","0","0"
"57410","27011","0","7","1024","0","0","0"
"57411","27012","0","7","4194304","0","0","0"
"57412","27085","0","3","524416","0","0","0"
"57413","27086","0","3","4","0","0","0"
"57414","27087","0","3","1573376","0","0","0"
"57415","27160","0","10","134217728","0","0","0"
"57417","27162","0","10","524288","0","0","0"
"57418","27230","0","5","1048576","0","0","0"
"57423","25441","0","6","-2147483648","0","0","0"
"57424","25442","0","11","2","0","0","0"
"57427","25533","0","11","16","0","0","0"
"57428","27013","0","7","2097152","0","0","0"
"57429","27014","0","9","2","0","0","0"
"57430","27015","0","9","0","16384","0","0"
"57431","27088","0","3","524352","0","0","0"
"57432","27090","0","3","1073741824","0","0","0"
"57434","27164","0","10","524288","0","0","0"
"57437","27238","0","5","1048576","0","0","0"
"57438","27441","0","8","8389120","0","0","0"
"57440","25308","0","6","512","0","0","0"
"57441","25446","0","6","2097152","0","0","0"
"57442","25448","0","11","1","0","0","0"
"57447","26861","0","8","8388610","0","0","0"
"57448","27016","75","9","16384","0","0","0"
"57450","27018","75","9","0","128","0","0"
"57451","27095","0","8","0","0","0","0"
"57452","27096","0","8","0","0","0","0"
"57453","27097","0","8","0","0","0","0"
"57454","27166","0","10","134217728","0","0","0"
"57456","27243","0","5","0","16","0","0"
"57457","27448","0","8","134217728","0","0","0"
"57458","25202","0","4","131072","0","0","0"
"57459","25203","0","4","131072","0","0","0"
"57460","25312","0","6","32","0","0","0"
"57461","25449","0","11","1","0","0","0"
"57463","25546","0","11","671088640","0","0","0"
"57464","26862","0","8","8388610","0","0","0"
"57465","26863","0","8","8388612","0","0","0"
"57466","26864","0","8","41943040","0","0","0"
"57467","27019","75","9","2048","0","0","0"
"57468","27020","75","9","65536","131072","0","0"
"57469","27021","75","9","4096","0","0","0"
"57470","27022","0","9","8192","0","0","0"
"57471","27099","0","8","0","0","0","0"
"57472","27101","0","3","1073741824","0","0","0"
"57474","27168","0","10","268435456","0","0","0"
"57475","27250","0","5","1048576","0","0","0"
"57477","25208","0","4","32","0","0","0"
"57478","25210","0","6","4096","0","0","0"
"57479","25454","0","11","1048576","0","0","0"
"57481","25457","0","11","268435456","0","0","0"
"57482","25547","0","11","671088640","0","0","0"
"57484","26865","0","8","8519680","0","0","0"
"57485","26866","0","8","524288","0","0","0"
"57486","27023","0","9","128","0","0","0"
"57487","27024","0","9","4","0","0","0"
"57488","27025","0","9","128","0","0","0"
"57489","27124","0","3","34078720","0","0","0"
"57490","27125","0","3","268435456","0","0","0"
"57491","27126","0","3","1024","0","0","0"
"57492","27169","0","10","268435456","0","0","0"
"57494","27259","0","5","16777216","0","0","0"
"57495","27260","0","5","0","32","0","0"
"57497","25212","0","4","2","0","0","0"
"57498","25213","0","6","4096","0","0","0"
"57499","25329","0","6","134217728","0","0","0"
"57500","25331","0","6","4194304","0","0","0"
"57501","25460","0","6","524288","0","0","0"
"57502","25461","0","6","-2080374784","4096","0","0"
"57503","25552","0","11","4096","0","0","0"
"57508","26867","0","8","1048576","0","0","0"
"57510","27127","0","3","1024","0","0","0"
"57511","27128","0","3","8","0","0","0"
"57513","27130","0","3","8192","0","0","0"
"57514","27170","0","10","33554432","0","0","0"
"57515","27171","0","10","0","520","0","0"
