ID,Attributes_0,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,Attributes_11,Attributes_12,Attributes_13,Attributes_14,Attributes_15,Attributes_16,DifficultyID,CastingTimeIndex,DurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,ContentTuningID,ShowFutureSpellPlayerConditionID,SpellID
460412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,1,0,0,0,135818,0,0,0,50099
460413,138412288,268451844,5,269484032,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,6,1,0,0,0,136235,0,0,0,50101
460414,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,1,1,0,0,0,132311,0,0,0,51716
460415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,51778
460416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,51798
460417,64,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,135127,0,0,0,51847
460418,1074331648,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16,0,0,0,135848,0,0,0,45905
460419,384,1160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,0,0,0,135736,0,0,0,45914
460420,0,136,4,524544,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,135821,0,0,0,45915
460421,536870912,136,0,268435456,8193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,136131,0,0,0,45917
460422,536871168,136,4,268435712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,136131,0,0,0,45918
460423,134217728,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,45919
460424,8388864,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,46071
460425,536870912,0,4,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,46074
460426,256,268435456,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,133696,0,0,0,44186
460427,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,24,0,0,135812,0,0,0,44189
460428,65536,136,0,0,8193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,13,4,0,0,0,135826,0,0,0,44190
460429,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132293,0,0,0,44302
460430,8388608,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,44305
460431,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,135789,0,0,0,44196
460432,256,268435456,0,268435456,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,4,0,0,0,135818,0,0,0,44197
460433,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,1,0,0,0,132108,0,0,0,44315
460434,269582608,0,0,0,67108864,0,131072,0,0,0,0,0,0,0,0,0,0,0,14,21,1,1,0,0,0,132249,136116,0,0,44317
460435,384,1160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,96,1,0,0,0,136025,0,0,0,44204
460436,537133056,268435460,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,1,0,0,0,136170,0,0,0,44320
460437,537133312,268435456,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,21,13,1,0,0,0,132091,0,0,0,44321
460438,256,268435456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,64,0,0,0,136235,0,0,0,44322
460439,256,268435456,0,1048576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,44326
460440,67109120,268435524,5,1048576,128,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,13,64,0,0,0,135731,0,0,0,44328
460441,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,32,0,0,0,136130,0,0,0,44332
460442,67108864,0,4,537067520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,13,64,0,0,0,135731,0,0,0,44335
460443,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44336
460444,256,268437504,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132792,0,0,0,44337
460445,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,1,0,0,0,136247,0,0,0,44344
460447,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,64,0,0,0,136116,0,0,0,44538
460448,671088896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132796,0,0,0,44540
460449,1073807360,16388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,3,32,0,0,0,136175,0,0,0,44547
460450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,12,1,0,0,0,136235,0,0,0,44573
460452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,135944,0,0,0,44583
460453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,1,8,0,0,0,136016,0,0,0,44599
460454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,8,0,0,0,136016,0,0,0,44600
460455,16777600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,44601
460456,0,0,0,196608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,64,0,0,0,135735,0,0,0,44604
460457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,13,1,0,0,0,136235,0,0,0,44841
460458,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44847
460459,603980160,136,0,268697600,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,64,0,0,0,136129,0,0,0,44852
460460,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44853
460461,272,0,0,1048576,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135994,0,0,0,44855
460463,384,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44936
460464,256,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,1,0,0,0,136169,0,0,0,44937
460465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44940
460466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,1,0,0,0,136235,0,0,0,44941
460467,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,44943
460468,384,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,44947
460469,8388992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44948
460470,327696,16,0,16777216,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132369,0,0,0,44949
460471,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,1,0,0,0,132149,0,0,0,44950
460472,0,136,4,256,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,32,40,0,0,136139,0,0,0,45032
460473,402653440,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,132805,0,0,0,46755
460474,8388864,0,5,262144,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,1,0,0,0,136235,0,0,0,46891
460475,8388864,0,5,262144,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,1,0,0,0,136235,0,0,0,46892
460478,256,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,1,0,0,0,136235,0,0,0,46896
460479,256,268436480,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225,13,1,0,0,0,136235,0,0,0,47114
460480,536871296,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132939,0,0,0,47115
460481,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,136235,0,0,0,47120
460482,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132311,0,0,0,47123
460483,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,47127
460484,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,136235,0,0,0,47768
460485,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135926,0,0,0,48033
460486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,0,0,136235,0,0,0,49327
460487,134217984,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,1,0,0,0,136235,0,0,0,49328
460488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,10,0,0,136235,0,0,0,49336
460489,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,6,1,8,0,0,136235,0,0,0,49337
460490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,10,0,0,136235,0,0,0,49338
460492,150995200,2048,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,9,141,1,0,0,0,136235,0,0,0,50180
460493,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,51655
460494,256,268435456,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,0,0,0,136235,0,0,0,51657
460495,16,525312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1,11,0,0,132797,0,0,0,51661
460496,400,525312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,132797,0,0,0,51694
460497,851968,0,0,-2147483648,0,0,0,0,0,0,0,0,0,0,33554432,0,0,0,1,0,13,16,38,0,0,135844,0,0,0,45906
460498,256,525312,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,45907
460499,0,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,8,0,0,135821,0,0,0,45909
460500,256,136,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,13,1,0,0,0,135821,0,0,0,45910
460501,384,1160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,1,0,0,0,135736,0,0,0,45911
460502,0,132096,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,4,1,0,0,0,135432,0,0,0,46054
460503,384,1024,0,197120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,135291,0,0,0,46080
460504,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,46081
460505,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,32,20,0,0,136197,0,0,0,46082
460506,0,0,4,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,46083
460507,138412416,268435460,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,36,1,0,0,0,135270,0,0,0,46175
460508,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,14,0,0,136235,0,0,0,46176
460509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,44311
460510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,44312
460511,65536,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,136116,0,0,0,44314
460512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,2,0,0,0,135986,0,0,0,44482
460513,16777344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0,0,0,136235,0,0,0,44501
460514,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,8,0,0,0,136015,0,0,0,44318
460515,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,3,64,0,0,0,135730,0,0,0,44319
460516,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,134721,0,0,0,44505
460517,268500992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,32,0,0,0,136218,0,0,0,44517
460518,272,268435456,4,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,1,0,0,0,136235,0,0,0,44329
460519,268500992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,32,0,0,0,136156,0,0,0,44520
460520,-2147483648,32768,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136116,0,0,0,44521
460521,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,132090,0,0,0,44533
460522,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,1,0,0,0,132355,0,0,0,44534
460523,8388608,0,1,1245184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,2,0,0,0,135955,0,0,0,44535
460524,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,40,0,0,0,136015,0,0,0,44536
460525,65920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,40,0,0,0,136015,0,0,0,44537
460526,536871296,136,4,268697600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,64,0,0,0,136129,0,0,0,44811
460527,402653440,268436484,4,196608,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,21,13,1,0,0,0,135794,0,0,0,44574
460528,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,16,0,0,135809,0,0,0,44577
460529,286359824,0,0,0,67108864,0,131072,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,133749,136116,0,0,44825
460530,286359824,0,0,0,67108864,0,131072,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,133749,136116,0,0,44827
460531,545259520,0,5,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,1,0,0,0,136235,0,0,0,44828
460532,8388864,268435456,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,44829
460533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2,0,0,0,135944,0,0,0,44586
460534,384,0,67108864,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,32,0,0,0,136135,0,0,0,44836
460535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,13,1,0,0,0,136235,0,0,0,44837
460536,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,44838
460537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44842
460538,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,16,55,0,0,135846,0,0,0,44843
460539,65792,268435456,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,3,13,4,40,0,0,135797,0,0,0,44844
460540,603980160,1160,4,268697600,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,64,0,0,0,136129,0,0,0,44845
460541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44846
460545,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,1,0,0,0,136235,0,0,0,44933
460546,536871168,0,67108868,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,44934
460547,0,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,134196,0,0,0,44935
460548,603980032,268452868,4,196608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,32,3,0,0,135804,0,0,0,45023
460549,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135913,0,0,0,45028
460550,262164,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,32,0,0,0,136130,0,0,0,45029
460551,384,1024,4194305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,12,1,8,0,0,136235,0,0,0,45030
460552,65536,136,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,32,20,0,0,136197,0,0,0,45031
460553,0,268435456,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,13,4,0,0,0,135789,0,0,0,45033
460554,201326592,524424,536870916,536871168,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,32,40,0,0,136139,0,0,0,45034
460555,256,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136175,0,0,0,45112
460556,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,136235,0,0,0,45113
460557,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,47104
460558,67109248,136,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,13,32,0,0,0,136208,0,0,0,47106
460559,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,47107
460560,256,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,47108
460561,603980032,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,64,0,0,0,135734,0,0,0,47109
460562,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132939,0,0,0,47113
460563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,136235,0,0,0,47771
460564,536870928,1056,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,47775
460565,269549840,0,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,135145,0,0,0,47977
460566,286359824,0,0,0,67108864,0,131072,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132501,136116,0,0,48023
460567,256,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,135039,0,0,0,49302
460568,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,347,141,1,0,0,0,136235,0,0,0,49318
460569,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,12,0,0,135805,0,0,0,50066
460570,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,50067
460571,256,268435456,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,0,0,0,136235,0,0,0,50070
460572,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,6,0,0,136235,0,0,0,50071
460573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,2,0,0,136235,0,0,0,50072
460574,134217728,2048,0,0,4096,32,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,135840,0,0,0,50093
460575,384,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1,0,0,0,132797,0,0,0,51695
460576,384,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1,0,0,0,132797,0,0,0,51697
460577,525328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,136168,0,0,0,45897
460578,134217984,268435456,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,21,6,1,0,0,0,136235,0,0,0,45898
460579,134217984,268435456,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,21,6,1,0,0,0,136235,0,0,0,45899
460580,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,46055
460581,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,46059
460582,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,46060
460583,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,46070
460584,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,8,24,0,0,136007,0,0,0,44477
460585,262144,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,17,0,0,135643,0,0,0,44478
460586,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,0,0,0,135920,0,0,0,44479
460587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,2,0,0,0,135986,0,0,0,44480
460588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,135986,0,0,0,44481
460589,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,4,24,0,0,135812,0,0,0,44503
460590,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,5,16,24,0,0,135846,0,0,0,44504
460591,262160,0,0,268435456,128,8,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,136224,0,0,0,44779
460593,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86,4,4,0,0,0,135817,0,0,0,44518
460594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,11,0,0,135789,0,0,0,44519
460595,545259520,0,5,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,12,0,0,136235,0,0,0,44798
460596,262160,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,4,16,0,0,0,135844,0,0,0,44799
460597,384,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,32,0,0,0,135895,0,0,0,44800
460599,262160,0,4,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,136224,0,0,0,44806
460600,264592,0,4,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,136224,0,0,0,44807
460601,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,136235,0,0,0,44809
460602,448,0,0,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135869,0,0,0,44810
460603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44815
460604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,20,0,0,136235,0,0,0,44817
460605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,1,0,0,0,136235,0,0,0,44818
460606,696254464,524320,16389,269484032,524416,17170440,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1,0,0,0,136235,0,0,0,44821
460607,286359824,0,0,0,67108864,0,131072,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,133749,136116,0,0,44824
460608,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44911
460610,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136018,0,0,0,44835
460611,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44915
460612,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44916
460613,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,44917
460614,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,44839
460615,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,44840
460623,402653440,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,132802,0,0,0,45019
460624,0,136,541065216,33554432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,135824,0,0,0,45024
460625,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,4,3,0,0,135797,0,0,0,45025
460626,851988,134217728,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,132282,0,0,0,45026
460627,0,524288,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,105,1,64,0,0,0,135738,0,0,0,45027
460628,679477504,136,67108869,262208,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,45106
460630,0,1280,0,196608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,10,0,0,134125,0,0,0,45109
460631,536871296,1024,67108868,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,45110
460632,256,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136224,0,0,0,45111
460633,134217984,525312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,45114
460634,16777216,525312,809500676,805568544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,4,30,0,0,135805,0,0,0,45115
460636,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,1,0,0,0,136247,0,0,0,45117
460638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,136235,0,0,0,47676
