ID,DifficultyID,CumulativeAura,ProcCategoryRecovery,ProcChance,ProcCharges,SpellProcsPerMinuteID,ProcTypeMask_0,ProcTypeMask_1,SpellID
180440,0,0,0,101,0,0,0,0,41574
180441,0,0,0,101,0,0,0,0,41575
180442,0,0,0,101,0,0,0,0,41632
180444,0,0,0,101,0,0,0,0,41634
180445,0,0,0,100,0,0,87312,0,40470
180446,0,0,0,101,0,0,0,0,40471
180447,0,0,0,101,0,0,0,0,40472
180449,0,0,0,101,0,0,0,0,40554
180450,0,0,0,101,0,0,0,0,40555
180451,0,0,0,101,0,0,0,0,40556
180452,0,0,0,101,0,0,0,0,40557
180453,0,0,0,101,0,0,0,0,40558
180454,0,0,0,101,0,0,0,0,40559
180455,0,0,0,101,0,0,0,0,40623
180456,0,0,0,101,0,0,0,0,40624
180457,0,0,0,101,0,0,0,0,40625
180458,0,0,0,101,0,0,0,0,40626
180459,0,0,0,101,0,0,0,0,40627
180460,0,0,0,101,0,0,0,0,40714
180461,0,0,0,101,0,0,0,0,40715
180462,0,0,0,101,0,0,0,0,40716
180463,0,0,0,101,0,0,0,0,40717
180464,0,0,0,101,0,0,0,0,40792
180465,0,0,0,101,0,0,0,0,40793
180466,0,0,0,101,0,0,0,0,40794
180467,0,0,0,101,0,0,0,0,40795
180468,0,0,0,101,0,0,0,0,40796
180469,0,0,0,101,0,0,0,0,40797
180470,0,0,0,100,0,0,-2146819416,0,40875
180471,0,0,0,101,0,0,0,0,40876
180472,0,0,0,101,0,0,0,0,40877
180473,0,0,0,101,0,0,0,0,40951
180474,0,0,0,101,0,0,0,0,40952
180475,0,0,0,101,0,0,0,0,40953
180476,0,0,0,101,0,0,0,0,40954
180477,0,0,0,101,0,0,0,0,41035
180478,0,0,0,101,0,0,0,0,41036
180479,0,0,0,101,0,0,0,0,41037
180480,0,0,0,101,0,0,0,0,41038
180481,0,0,0,101,0,0,0,0,41039
180482,0,0,0,101,0,0,0,0,41111
180483,0,0,0,101,0,0,0,0,41112
180484,0,0,0,101,0,0,0,0,41113
180485,0,0,0,101,0,0,0,0,41114
180486,0,0,0,101,0,0,0,0,41186
180487,0,0,0,101,0,0,0,0,41187
180488,0,0,0,101,0,0,0,0,41188
180489,0,3,0,101,0,0,0,0,41189
180490,0,0,10000,50,0,0,2,0,41262
180491,0,0,0,101,0,0,0,0,41263
180492,0,0,0,101,0,0,0,0,41264
180493,0,0,0,101,0,0,0,0,41265
180494,0,0,0,101,0,0,0,0,41342
180495,0,0,0,101,0,0,0,0,41343
180496,0,0,0,101,0,0,0,0,41344
180497,0,0,0,101,0,0,0,0,41345
180498,0,0,0,101,0,0,0,0,41346
180499,0,0,0,101,0,0,0,0,41347
180500,0,0,0,101,0,0,0,0,41425
180501,0,0,0,101,0,0,0,0,41426
180502,0,0,0,101,0,0,0,0,41427
180503,0,0,0,101,0,0,0,0,41428
180504,0,0,0,101,0,0,0,0,41429
180506,0,0,0,101,0,0,0,0,41491
180507,0,0,0,101,0,0,0,0,41492
180508,0,0,0,101,0,0,0,0,41493
180509,0,0,0,101,0,0,0,0,41494
180512,0,0,0,101,0,0,0,0,41578
180513,0,0,0,101,0,0,0,0,41579
180514,0,0,0,101,0,0,0,0,41580
180515,0,5,0,100,0,0,-2146786648,0,41635
180516,0,0,0,101,0,0,0,0,41636
180517,0,0,0,101,0,0,0,0,41637
180518,0,0,0,101,0,0,0,0,41638
180519,0,0,0,101,0,0,0,0,40474
180520,0,0,0,101,0,0,340,0,40475
180521,0,0,0,101,0,0,0,0,40476
180522,0,0,0,101,0,0,0,0,40477
180523,0,0,0,101,0,0,0,0,40560
180524,0,0,0,101,0,0,0,0,40561
180525,0,0,0,101,0,0,0,0,40562
180526,0,0,0,101,0,0,0,0,40563
180527,0,0,0,101,0,0,0,0,40628
180528,0,0,0,101,0,0,0,0,40629
180529,0,0,0,101,0,0,0,0,40630
180530,0,0,0,101,0,0,0,0,40631
180531,0,0,0,101,0,0,0,0,40632
180532,0,0,0,101,0,0,0,0,40633
180533,0,0,0,101,0,0,0,0,40718
180534,0,50,0,101,0,0,0,0,40719
180536,0,0,0,101,0,0,0,0,40721
180537,0,0,0,100,1,0,174760,0,40722
180538,0,0,0,101,0,0,0,0,40723
180539,0,0,0,101,0,0,0,0,40798
180540,0,0,0,101,0,0,0,0,40799
180542,0,0,0,101,0,0,0,0,40801
180543,0,0,0,101,0,0,0,0,40802
180544,0,0,0,101,0,0,0,0,40878
180545,0,0,0,100,0,0,-2146819552,0,40879
180546,0,0,0,101,0,0,0,0,40880
180547,0,0,0,101,0,0,0,0,40881
180548,0,0,0,101,0,0,0,0,40955
180549,0,0,0,101,0,0,0,0,40957
180550,0,0,0,101,0,0,0,0,40958
180551,0,0,0,101,0,0,0,0,40959
180552,0,0,0,101,0,0,0,0,40960
180553,0,0,0,101,0,0,0,0,40961
180554,0,0,0,101,0,0,0,0,41040
180555,0,0,0,101,0,0,0,0,41041
180556,0,0,0,101,0,0,0,0,41042
180557,0,0,0,101,0,0,0,0,41043
180558,0,0,0,101,0,0,0,0,41044
180559,0,0,0,101,0,0,0,0,41115
180560,0,0,0,101,0,0,0,0,41116
180561,0,0,0,101,0,0,0,0,41117
180562,0,0,0,101,0,0,0,0,41118
180563,0,0,0,101,0,0,0,0,41119
180564,0,0,0,101,0,0,0,0,41190
180565,0,0,0,30,0,0,20,0,41191
180566,0,5,0,101,0,0,0,0,41192
180567,0,0,0,101,0,0,0,0,41193
180568,0,0,0,101,0,0,0,0,41194
180569,0,0,1000,100,0,0,40,0,41266
180570,0,0,0,101,0,0,0,0,41267
180571,0,0,0,101,0,0,0,0,41268
180572,0,0,0,101,0,0,0,0,41269
180573,0,0,0,101,0,0,0,0,41348
180574,0,0,0,101,0,0,0,0,41349
180575,0,0,0,100,0,0,2429268,0,41350
180576,0,0,0,101,0,0,0,0,41351
180577,0,0,0,101,0,0,0,0,41431
180578,0,0,0,101,0,0,0,0,41432
180579,0,0,0,101,0,0,0,0,41433
180580,0,0,45000,100,0,0,20,0,41434
180581,0,0,0,101,0,0,0,0,41495
180582,0,0,0,101,0,0,0,0,41496
180583,0,0,0,101,0,0,0,0,41497
180584,0,0,0,101,0,0,0,0,41581
180586,0,0,0,101,0,0,0,0,41583
180587,0,0,0,101,0,0,0,0,41584
180589,0,0,0,101,0,0,0,0,41586
180590,0,0,0,2,0,0,680,0,40407
180591,0,0,0,101,0,0,0,0,40408
180592,0,0,0,101,0,0,0,0,40409
180594,0,6,0,100,0,0,0,0,40411
180595,0,0,0,20,0,0,2359296,0,40478
180596,0,0,0,101,0,0,0,0,40479
180597,0,0,0,101,0,0,0,0,40480
180598,0,60,0,101,0,0,0,0,40481
180599,0,0,0,101,0,0,0,0,40564
180600,0,0,0,101,0,0,0,0,40565
180601,0,0,0,101,0,0,0,0,40567
180602,0,0,0,101,0,0,0,0,40634
180603,0,0,0,101,0,0,0,0,40635
180604,0,0,0,101,0,0,0,0,40636
180605,0,0,0,101,0,0,0,0,40637
180606,0,0,0,101,0,0,0,0,40638
180607,0,0,0,101,0,0,0,0,40639
180608,0,0,0,101,0,0,0,0,40724
180610,0,0,0,101,0,0,0,0,40726
180611,0,0,0,100,0,0,-2146819416,0,40727
180612,0,0,0,101,0,0,0,0,40728
180613,0,0,0,101,0,0,1048576,0,40803
180619,0,0,0,101,0,0,0,0,40882
180620,0,0,0,101,0,0,0,0,40883
180621,0,0,0,101,0,0,0,0,40884
180622,0,0,0,101,0,0,0,0,40962
180624,0,0,0,101,0,0,0,0,40964
180625,0,0,0,101,0,0,0,0,40965
180627,0,0,0,101,0,0,0,0,41045
180628,0,0,0,101,0,0,0,0,41046
180629,0,3,0,101,0,0,0,0,41047
180631,0,0,0,101,0,0,0,0,41120
180632,0,0,0,101,0,0,0,0,41121
180633,0,0,0,101,0,0,0,0,41122
180634,0,0,0,101,0,0,0,0,41123
180635,0,0,0,101,0,0,0,0,41124
180636,0,0,0,101,0,0,0,0,41125
180637,0,0,0,101,0,0,0,0,41195
180638,0,0,0,101,0,0,0,0,41196
180639,0,0,0,101,0,0,0,0,41197
180640,0,0,0,101,0,0,0,0,41270
180641,0,0,0,101,0,0,0,0,41271
180642,0,0,0,101,0,0,0,0,41272
180643,0,0,0,101,0,0,0,0,41273
180644,0,0,0,101,0,0,0,0,41352
180645,0,0,0,101,0,0,0,0,41353
180646,0,0,0,100,0,0,0,0,41355
180647,0,0,0,101,0,0,0,0,41356
180648,0,0,0,101,0,0,0,0,41357
180649,0,0,45000,100,0,0,87376,0,41435
180650,0,0,0,101,0,0,0,0,41436
180651,0,0,0,101,0,0,0,0,41437
180652,0,0,0,101,0,0,0,0,41438
180653,0,0,0,101,0,0,0,0,41498
180654,0,0,0,101,0,0,0,0,41499
180655,0,0,0,101,0,0,0,0,41500
180656,0,0,0,101,0,0,0,0,41501
180657,0,0,0,101,0,0,0,0,41587
180658,0,0,0,101,0,0,0,0,41588
180660,0,0,0,101,0,0,0,0,41590
180661,0,0,0,101,0,0,0,0,40412
180662,0,0,0,101,0,0,0,0,40413
180664,0,0,0,101,0,0,0,0,40415
180665,0,0,0,50,0,0,65536,0,40482
180666,0,0,0,101,0,0,0,0,40483
180667,0,0,0,100,0,0,20,0,40484
180668,0,0,0,15,0,0,256,0,40485
180669,0,0,0,101,0,0,0,0,40486
180670,0,0,0,101,0,0,0,0,40568
180671,0,0,0,101,0,0,0,0,40569
180672,0,0,0,101,0,0,0,0,40570
180673,0,0,0,101,0,0,0,0,40571
180674,0,0,0,101,0,0,0,0,40640
180675,0,0,0,101,0,0,0,0,40641
180676,0,0,0,101,0,0,0,0,40642
180677,0,0,0,101,0,0,0,0,40643
180678,0,0,0,101,0,0,0,0,40644
180679,0,0,0,101,0,0,0,0,40645
180680,0,0,0,101,0,0,0,0,40729
180681,0,0,0,101,0,0,0,0,40730
180682,0,0,0,101,0,0,0,0,40731
180683,0,0,0,101,0,0,0,0,40732
180684,0,0,0,101,0,0,0,0,40733
180686,0,0,0,101,0,0,0,0,40810
180688,0,0,0,101,0,0,0,0,40812
180690,0,0,0,100,0,0,680,0,40885
180692,0,0,0,101,0,0,0,0,40887
180693,0,0,0,101,0,0,0,0,40888
180695,0,0,0,101,0,0,0,0,40968
180697,0,0,0,101,0,0,0,0,40970
180698,0,0,0,100,0,0,16384,0,40971
180699,0,0,0,101,0,0,0,0,41049
180700,0,0,0,101,0,0,0,0,41050
180701,0,0,0,101,0,0,0,0,41051
180702,0,0,0,101,0,0,0,0,41052
180703,0,0,0,101,0,0,0,0,41053
180704,0,0,0,101,0,0,0,0,41126
180706,0,0,0,101,0,0,0,0,41128
180707,0,0,0,101,0,0,0,0,41129
180708,0,0,0,101,0,0,0,0,41130
180709,0,0,0,101,0,0,0,0,41131
180710,0,0,0,100,1,0,680,0,41198
180714,0,0,0,101,0,0,0,0,41274
180715,0,0,0,101,0,0,0,0,41275
180716,0,0,0,101,0,0,0,0,41276
180717,0,0,0,101,0,0,0,0,41277
180718,0,0,0,101,0,0,0,0,41278
180719,0,0,0,101,0,0,0,0,41358
180720,0,0,0,101,0,0,0,0,41359
180721,0,0,0,101,0,0,0,0,41360
180722,0,0,0,101,0,0,0,0,41362
180723,0,0,0,101,0,0,0,0,41439
180724,0,0,0,101,0,0,0,0,41440
180725,0,0,0,101,0,0,0,0,41441
180726,0,0,0,101,0,0,0,0,41442
180727,0,0,0,101,0,0,0,0,41502
180728,0,0,0,101,0,0,0,0,41503
180729,0,0,0,101,0,0,0,0,41504
180730,0,0,0,101,0,0,0,0,41505
180731,0,0,0,101,0,0,0,0,41591
180732,0,0,0,101,0,0,0,0,41592
180733,0,0,0,101,0,0,0,0,41593
180734,0,0,0,101,0,0,0,0,41594
180735,0,0,0,101,0,0,0,0,41595
180737,0,0,0,101,0,0,0,0,40417
180739,0,20,0,101,0,0,0,0,40419
180740,0,0,0,101,0,0,0,0,40487
180741,0,0,0,101,0,0,0,0,40488
180742,0,0,0,101,0,0,0,0,40489
180743,0,0,0,101,0,0,0,0,40490
180744,0,0,0,101,0,0,0,0,40491
180745,0,0,0,101,0,0,0,0,40572
180746,0,0,0,101,0,0,0,0,40646
180747,0,0,0,101,0,0,0,0,40647
180748,0,0,0,101,0,0,0,0,40648
180749,0,0,0,101,0,0,0,0,40649
180750,0,0,0,101,0,0,0,0,40650
180751,0,0,0,101,0,0,0,0,40651
180752,0,0,0,101,0,0,0,0,40734
180753,0,0,0,101,0,0,0,0,40735
180754,0,0,0,101,0,0,0,0,40736
180755,0,0,0,101,0,0,0,0,40737
180756,0,0,0,101,0,0,0,0,40814
180758,0,0,7000,85,0,0,20,0,40816
180759,0,0,0,101,0,0,0,0,40817
180760,0,0,0,101,0,0,0,0,40889
180761,0,0,0,101,0,0,0,0,40890
180762,0,0,0,101,0,0,0,0,40891
180764,0,0,0,101,0,0,0,0,40972
180765,0,0,0,101,0,0,0,0,40973
180766,0,0,0,101,0,0,0,0,40974
180768,0,0,0,101,0,0,0,0,40976
180769,0,0,0,40,0,0,20,0,41054
180770,0,0,0,101,0,0,0,0,41055
180771,0,0,0,101,0,0,0,0,41056
180772,0,0,0,101,0,0,0,0,41057
180773,0,0,0,101,0,0,0,0,41132
180774,0,0,0,101,0,0,0,0,41133
180775,0,0,0,101,0,0,0,0,41134
180776,0,0,0,101,0,0,0,0,41135
180777,0,0,0,101,0,0,0,0,41136
180778,0,0,0,101,0,0,0,0,41137
180782,0,0,0,101,0,0,0,0,41205
180783,0,0,0,101,0,0,0,0,41206
180784,0,0,0,101,0,0,0,0,41279
180785,0,0,0,101,0,0,0,0,41280
180786,0,0,0,101,0,0,0,0,41281
180787,0,0,0,101,0,0,0,0,41282
180788,0,0,0,101,0,0,0,0,41363
180789,0,0,0,101,0,0,0,0,41364
180790,0,0,0,101,0,0,0,0,41365
180791,0,0,0,101,0,0,0,0,41367
180792,0,0,0,101,0,0,0,0,41443
180793,0,0,0,101,0,0,0,0,41444
180794,0,0,0,101,0,0,0,0,41445
180795,0,0,0,101,0,0,0,0,41506
180796,0,0,0,101,0,0,0,0,41507
180797,0,0,0,101,0,0,0,0,41509
180798,0,0,0,101,0,0,0,0,41510
180799,0,0,0,101,0,0,0,0,41512
180800,0,10,0,101,0,0,0,0,41596
180801,0,0,0,101,0,0,0,0,41597
180802,0,0,0,101,0,0,0,0,41598
180804,0,0,0,101,0,0,0,0,40420
180807,0,0,0,101,0,0,0,0,40423
180808,0,0,0,101,0,0,0,0,40492
180809,0,0,0,101,0,0,0,0,40493
180810,0,0,0,101,0,0,0,0,40494
180811,0,0,0,101,0,0,0,0,40495
180812,0,0,0,101,0,0,0,0,40496
180813,0,0,0,101,0,0,0,0,40573
180814,0,0,0,101,0,0,0,0,40574
180815,0,0,0,101,0,0,0,0,40652
180816,0,0,0,101,0,0,0,0,40653
180817,0,0,0,101,0,0,0,0,40654
180819,0,0,0,101,0,0,0,0,40738
180820,0,0,0,101,0,0,0,0,40739
180821,0,10,0,100,0,0,139264,0,40740
180822,0,0,0,101,0,0,0,0,40818
180823,0,0,0,101,0,0,0,0,40819
180825,0,0,0,101,0,0,0,0,40821
180826,0,0,0,101,0,0,0,0,40893
180827,0,0,0,101,0,0,0,0,40894
180828,0,0,0,101,0,0,0,0,40895
180829,0,0,0,101,0,0,0,0,40896
180833,0,0,0,101,0,0,0,0,40980
180834,0,0,0,101,0,0,0,0,40981
180835,0,0,0,101,0,0,0,0,40982
180836,0,0,0,101,0,0,0,0,41058
180837,0,0,0,101,0,0,0,0,41059
180838,0,0,0,101,0,0,0,0,41060
180839,0,0,0,101,0,0,0,0,41061
180840,0,0,0,101,0,0,0,0,41138
180841,0,0,0,101,0,0,0,0,41139
180843,0,0,0,101,0,0,0,0,41141
180844,0,99,0,101,0,0,0,0,41142
180845,0,0,0,101,0,0,0,0,41207
180846,0,0,0,101,0,0,0,0,41208
180850,0,0,0,101,0,0,0,0,41283
180851,0,0,0,101,0,0,0,0,41284
180852,0,0,0,101,0,0,0,0,41285
180853,0,0,0,101,0,0,0,0,41286
180854,0,0,0,101,0,0,0,0,41287
180857,0,10,0,101,0,0,0,0,41369
180858,0,0,0,101,0,0,0,0,41370
180859,0,0,0,101,0,0,0,0,41371
180860,0,0,0,101,0,0,0,0,41446
180861,0,0,0,101,0,0,0,0,41447
180862,0,0,0,101,0,0,0,0,41448
180863,0,0,0,101,0,0,0,0,41449
180864,0,0,0,101,0,0,0,0,41513
180865,0,0,0,101,0,0,0,0,41514
180866,0,0,0,101,0,0,0,0,41515
180867,0,0,0,101,0,0,0,0,41600
180868,0,0,0,101,0,0,0,0,41601
180869,0,0,0,101,0,0,0,0,41602
180870,0,0,0,101,0,0,0,0,41603
180871,0,0,0,101,0,0,0,0,41604
180872,0,0,0,101,0,0,0,0,40424
180873,0,0,0,101,0,0,0,0,40425
180875,0,0,0,101,0,0,0,0,40427
180876,0,0,0,101,0,0,0,0,40428
180877,0,0,0,101,0,0,0,0,40497
180878,0,0,0,101,0,0,0,0,40498
180879,0,0,0,101,0,0,0,0,40499
180881,0,0,0,101,0,0,0,0,40501
180882,0,0,0,101,0,0,0,0,40575
180883,0,0,0,101,0,0,0,0,40656
180884,0,0,0,101,0,0,0,0,40657
180885,0,0,0,101,0,0,0,0,40658
180886,0,0,0,101,0,0,0,0,40659
180887,0,0,0,101,0,0,0,0,40741
180888,0,0,0,101,0,0,0,0,40742
180889,0,0,0,101,0,0,0,0,40743
180890,0,0,0,101,0,0,0,0,40822
180891,0,0,0,101,0,0,0,0,40823
180892,0,0,0,101,0,0,0,0,40824
180893,0,0,0,101,0,0,0,0,40825
180894,0,0,0,101,0,0,0,0,40826
180895,0,0,0,101,0,0,0,0,40897
180896,0,0,0,101,0,0,0,0,40898
180897,0,0,8000,100,0,0,4,0,40899
180898,0,0,0,101,0,0,0,0,40900
180899,0,0,0,101,0,0,0,0,40983
180900,0,0,0,101,0,0,0,0,40984
180901,0,0,0,101,0,0,0,0,40985
180902,0,0,0,101,0,0,0,0,40986
180903,0,0,0,101,0,0,0,0,40987
180904,0,0,0,101,0,0,0,0,41062
180905,0,0,0,101,0,0,0,0,41063
180906,0,0,0,101,0,0,0,0,41064
180907,0,0,0,101,0,0,0,0,41065
180911,0,0,0,101,0,0,0,0,41145
180912,0,0,0,101,0,0,0,0,41146
180913,0,0,0,101,0,0,0,0,41147
180915,0,0,0,101,0,0,0,0,41213
180916,0,0,0,101,0,0,0,0,41214
180917,0,0,0,101,0,0,0,0,41215
180918,0,0,0,101,0,0,0,0,41216
180919,0,0,0,101,0,0,0,0,41289
180920,0,0,0,101,0,0,0,0,41290
180922,0,0,0,101,0,0,0,0,41292
180923,0,0,0,101,0,0,0,0,41293
180924,0,0,0,101,0,0,0,0,41372
180925,0,0,0,101,0,0,0,0,41373
180926,0,0,0,101,0,0,0,0,41374
180927,0,0,0,101,0,0,0,0,41375
180928,0,0,0,101,0,0,0,0,41450
180929,0,0,0,101,0,0,0,0,41451
180930,0,0,0,101,0,0,0,0,41452
180931,0,0,0,101,0,0,0,0,41516
180932,0,0,0,101,0,0,0,0,41517
180933,0,0,0,101,0,0,0,0,41518
180934,0,0,0,101,0,0,0,0,41519
180937,0,0,0,101,0,0,0,0,40429
180938,0,0,0,101,0,0,0,0,40430
180939,0,0,0,101,0,0,0,0,40431
180940,0,0,0,101,0,0,0,0,40432
180941,0,0,0,101,0,0,0,0,40502
180942,0,0,0,101,0,0,0,0,40503
180943,0,0,0,101,0,0,0,0,40504
180944,0,0,0,101,0,0,0,0,40505
180945,0,0,0,101,0,0,0,0,40506
180946,0,0,0,101,0,0,0,0,40576
180947,0,0,0,101,0,0,0,0,40577
180948,0,0,0,101,0,0,0,0,40578
180949,0,0,0,101,0,0,0,0,40579
180950,0,0,0,101,0,0,0,0,40660
180951,0,0,0,101,0,0,0,0,40661
180952,0,0,0,101,0,0,0,0,40662
180953,0,0,0,101,0,0,0,0,40663
180954,0,0,0,101,0,0,0,0,40664
180955,0,0,0,101,0,0,0,0,40665
180956,0,0,0,101,0,0,0,0,40666
180957,0,0,0,101,0,0,0,0,40744
180958,0,0,0,101,0,0,0,0,40745
180960,0,0,0,101,0,0,0,0,40747
180961,0,0,0,101,0,0,0,0,40748
180962,0,0,0,101,0,0,0,0,40827
180963,0,0,0,101,0,0,0,0,40828
180965,0,0,0,101,0,0,0,0,40830
180966,0,0,0,101,0,0,0,0,40831
180967,0,0,0,101,0,0,0,0,40901
180968,0,0,0,101,0,0,0,0,40902
180969,0,0,0,101,0,0,0,0,40903
180970,0,0,0,101,0,0,0,0,40904
180971,0,0,0,101,0,0,0,0,40905
180972,0,0,0,101,0,0,0,0,40906
180974,0,0,0,101,0,0,0,0,40989
180975,0,0,0,101,0,0,0,0,40990
180976,0,0,0,101,0,0,0,0,40991
180977,0,0,0,101,0,0,0,0,40992
180978,0,0,0,101,0,0,0,0,40993
180979,0,0,0,101,0,0,0,0,41067
180980,0,0,0,101,0,0,0,0,41068
180981,0,0,0,101,0,0,0,0,41069
180982,0,0,0,101,0,0,0,0,41070
180985,0,0,0,101,0,0,0,0,41150
180986,0,0,0,101,0,0,0,0,41217
180987,0,0,0,101,0,0,0,0,41218
180988,0,0,0,101,0,0,0,0,41219
180989,0,0,0,101,0,0,0,0,41220
180990,0,0,0,101,0,0,0,0,41221
180992,0,0,0,101,0,0,0,0,41295
180993,0,0,0,101,0,0,0,0,41296
180994,0,0,0,101,0,0,0,0,41299
180995,0,0,0,101,0,0,0,0,41300
180996,0,0,0,101,0,0,0,0,41301
180997,0,0,0,101,0,0,0,0,41376
180998,0,0,0,101,0,0,0,0,41377
180999,0,0,0,101,0,0,0,0,41378
181000,0,0,0,101,0,0,0,0,41379
181001,0,0,0,101,0,0,0,0,41453
181002,0,0,0,101,0,0,0,0,41454
181003,0,0,0,101,0,0,0,0,41455
181004,0,0,0,101,0,0,0,0,41456
181005,0,0,0,101,0,0,0,0,41457
181006,0,0,0,101,0,0,0,0,41520
181007,0,0,0,101,0,0,0,0,41521
181008,0,0,0,101,0,0,0,0,41522
181009,0,0,0,101,0,0,0,0,41523
181010,0,0,0,101,0,0,0,0,41524
181011,0,0,0,100,1,0,139936,0,43443
181012,0,0,0,101,0,0,0,0,43444
181013,0,0,0,101,0,0,0,0,43445
181014,0,0,0,101,0,0,0,0,43446
181015,0,0,0,101,0,0,0,0,43563
181016,0,0,0,101,0,0,0,0,43573
181017,0,0,0,101,0,0,0,0,43574
181018,0,0,0,101,0,0,0,0,43575
181019,0,0,0,101,0,0,0,0,41669
181020,0,0,0,101,0,0,0,0,41670
181021,0,0,0,101,0,0,0,0,41671
181022,0,0,0,101,0,0,0,0,41672
181023,0,0,0,101,0,0,0,0,41673
181024,0,0,0,101,0,0,0,0,41752
181025,0,0,0,101,0,0,0,0,41753
181026,0,0,0,101,0,0,0,0,41754
181027,0,0,0,101,0,0,0,0,41755
181028,0,0,0,101,0,0,0,0,41756
181029,0,0,0,101,0,0,0,0,41830
181030,0,0,0,101,0,0,0,0,41831
181031,0,0,0,101,0,0,0,0,41832
181032,0,0,0,101,0,0,0,0,41833
181035,0,0,0,101,0,0,0,0,41911
181036,0,0,0,101,0,0,0,0,41912
181037,0,0,0,100,0,0,4,0,41913
181040,0,0,0,101,0,0,0,0,41993
181042,0,0,0,101,0,0,0,0,41995
181044,0,0,0,101,0,0,0,0,42086
181045,0,0,0,101,0,0,0,0,42087
181046,0,0,0,101,0,0,0,0,42088
181047,0,0,0,101,0,0,0,0,42089
181048,0,0,0,101,0,0,0,0,42170
181049,0,0,0,101,0,0,0,0,42171
181052,0,0,0,101,0,0,0,0,42175
181053,0,0,0,101,0,0,0,0,42176
181054,0,0,0,101,0,0,0,0,42292
181056,0,0,0,101,0,0,0,0,42294
181057,0,0,0,101,0,0,0,0,42295
181058,0,0,0,101,0,0,0,0,42296
181060,0,0,0,101,0,0,0,0,42398
181061,0,0,0,101,0,0,0,0,42399
181062,0,0,0,101,0,0,0,0,42400
181063,0,0,0,101,0,0,0,0,42401
181064,0,0,0,101,0,0,0,0,42402
181065,0,0,0,101,0,0,0,0,42518
181066,0,0,0,101,0,0,0,0,42520
181067,0,0,0,101,0,0,0,0,42521
181068,0,0,0,101,0,0,0,0,42522
181069,0,0,0,101,0,0,0,0,42523
181070,0,0,0,101,0,0,0,0,42527
181071,0,0,0,101,0,0,0,0,42651
181072,0,0,0,101,0,0,0,0,42652
181073,0,0,0,101,0,0,65536,0,42654
181074,0,0,0,101,0,0,0,0,42655
181075,0,0,0,101,0,0,0,0,42656
181076,0,0,0,101,0,0,0,0,42794
181077,0,0,0,101,0,0,0,0,42797
181078,0,0,0,101,0,0,0,0,42798
181079,0,0,0,101,0,0,0,0,42801
181080,0,0,0,101,0,0,0,0,42802
181081,0,0,0,101,0,0,0,0,43120
181082,0,0,0,101,0,0,0,0,43121
181083,0,0,4000,50,0,0,20,0,43124
181084,0,0,0,101,0,0,0,0,43125
181085,0,0,0,101,0,0,0,0,43126
181087,0,0,0,101,0,0,0,0,43298
181088,0,200,0,101,0,0,0,0,43299
181089,0,99,0,101,0,0,0,0,43300
181090,0,0,0,101,0,0,0,0,43301
181091,0,0,0,101,0,0,0,0,43447
181092,0,0,0,101,0,0,0,0,43448
181093,0,0,0,101,0,0,0,0,43449
181094,0,0,0,101,0,0,0,0,43450
181095,0,0,0,101,0,0,0,0,43577
181096,0,0,0,101,0,0,0,0,43578
181097,0,3,0,101,0,0,0,0,43579
181098,0,0,0,25,0,0,20,0,43580
181099,0,0,0,101,0,0,0,0,41674
181100,0,0,0,101,0,0,0,0,41675
181101,0,0,0,101,0,0,0,0,41676
181102,0,0,0,101,0,0,0,0,41677
181103,0,0,0,101,0,0,0,0,41678
181104,0,0,0,101,0,0,0,0,41757
181105,0,0,0,101,0,0,0,0,41758
181106,0,0,0,101,0,0,0,0,41759
181107,0,0,0,101,0,0,0,0,41760
181108,0,0,0,101,0,0,0,0,41761
181109,0,0,0,101,0,0,0,0,41834
181110,0,0,0,101,0,0,0,0,41835
181111,0,0,0,101,0,0,0,0,41836
181112,0,0,0,101,0,0,0,0,41838
181113,0,0,0,101,0,0,0,0,41839
181114,0,0,0,101,0,0,0,0,41914
181115,0,0,0,101,0,0,0,0,41915
181116,0,0,0,101,0,0,0,0,41916
181117,0,0,0,101,0,0,0,0,41917
181118,0,0,0,101,0,0,0,0,41918
181119,0,0,0,101,0,0,0,0,41997
181121,0,0,0,101,0,0,0,0,41999
181124,0,0,0,101,0,0,0,0,42002
181125,0,0,0,101,0,0,0,0,42090
181126,0,500,0,101,0,0,0,0,42091
181128,0,0,0,101,0,0,0,0,42093
181129,0,0,0,101,0,0,0,0,42094
181130,0,0,0,101,0,0,0,0,42177
181131,0,0,0,101,0,0,0,0,42178
181132,0,0,0,101,0,0,0,0,42179
181133,0,0,0,101,0,0,0,0,42180
181134,0,0,0,101,0,0,0,0,42181
181135,0,0,0,101,0,0,0,0,42182
181136,0,0,0,101,0,0,0,0,42299
181137,0,0,0,101,0,0,0,0,42300
181138,0,0,0,101,0,0,0,0,42301
181139,0,0,0,101,0,0,0,0,42302
181141,0,0,0,101,0,0,0,0,42304
181142,0,0,0,101,0,0,0,0,42403
181143,0,0,0,101,0,0,0,0,42405
181144,0,0,0,101,0,0,0,0,42407
181145,0,0,0,101,0,0,0,0,42408
181146,0,0,0,101,0,0,0,0,42409
181147,0,0,0,101,0,0,0,0,42410
181148,0,0,0,101,0,0,0,0,42528
181150,0,0,0,101,0,0,0,0,42533
181151,0,0,0,101,0,0,0,0,42535
181152,0,0,0,101,0,0,0,0,42536
181153,0,0,0,101,0,0,0,0,42537
181154,0,0,0,101,0,0,0,0,42657
