"ID","DifficultyID","Category","DefenseType","DispelType","Mechanic","PreventionType","StartRecoveryCategory","ChargeCategory","SpellID"
"111655","0","0","2","0","0","2","133","0","25234"
"111656","0","19","1","0","0","1","133","0","25372"
"111657","0","19","1","0","0","1","133","0","25375"
"111658","0","0","1","1","0","1","133","0","25477"
"111659","0","0","1","0","0","1","133","0","25479"
"111662","0","0","1","0","0","1","133","0","25574"
"111663","0","0","1","0","0","1","133","0","26985"
"111664","0","0","1","0","0","1","133","0","26986"
"111665","0","0","1","1","0","1","133","0","26987"
"111666","0","0","1","1","0","1","133","0","26988"
"111667","0","0","1","1","0","1","133","0","27142"
"111668","0","0","1","1","0","1","133","0","27143"
"111671","0","12","1","0","0","1","133","0","27276"
"111672","0","12","1","0","0","1","133","0","27277"
"111676","0","0","1","0","0","1","133","0","25235"
"111677","0","0","2","0","0","2","133","0","25236"
"111678","0","0","1","0","0","1","133","0","25379"
"111679","0","0","1","0","0","1","133","0","25380"
"111680","0","451","1","1","0","1","133","0","25384"
"111681","0","0","1","0","0","1","133","0","25485"
"111683","0","0","1","0","0","1","133","0","25577"
"111687","0","0","1","1","7","1","133","0","26989"
"111688","0","0","1","1","0","1","133","0","26990"
"111689","0","0","1","1","0","1","133","0","26991"
"111690","0","19","2","4","0","2","133","0","27060"
"111693","0","0","1","0","0","2","133","0","27063"
"111694","0","0","1","1","0","1","133","0","27144"
"111695","0","0","1","1","0","1","133","0","27145"
"111696","0","0","1","0","0","1","133","0","27209"
"111697","0","0","1","0","0","1","133","0","27210"
"111698","0","631","1","0","0","1","133","0","27211"
"111699","0","0","1","0","0","1","133","0","27212"
"111700","0","0","1","1","0","1","133","0","27280"
"111704","0","0","2","0","0","2","133","0","25241"
"111705","0","0","2","0","0","2","133","0","25242"
"111706","0","0","1","0","0","1","133","0","25387"
"111707","0","0","1","1","0","1","133","0","25389"
"111708","0","0","1","0","0","1","133","0","25489"
"111713","0","0","1","1","0","1","133","0","26992"
"111714","0","0","1","1","0","1","133","0","26993"
"111715","0","26","1","0","0","1","133","0","26994"
"111716","0","0","1","0","0","1","133","0","26995"
"111717","0","2","3","0","0","2","133","0","27065"
"111718","0","0","0","1","0","1","133","0","27066"
"111719","0","1135","2","0","0","2","133","0","27067"
"111720","0","1186","1","1","0","1","133","0","27147"
"111721","0","1186","1","1","0","1","133","0","27148"
"111722","0","0","1","0","0","1","133","0","27149"
"111723","0","0","1","0","0","1","133","0","27213"
"111724","0","0","1","0","0","1","0","0","27214"
"111725","0","0","1","1","0","1","133","0","27215"
"111726","0","0","1","1","0","1","133","0","27216"
"111727","0","0","1","0","0","1","0","0","27285"
"111733","0","971","2","0","0","2","133","0","25248"
"111735","0","0","1","0","0","1","133","0","25391"
"111736","0","0","1","1","0","1","133","0","25392"
"111738","0","0","1","0","0","1","133","0","25585"
"111739","0","0","1","0","0","1","133","0","25587"
"111743","0","0","2","0","0","2","0","0","26996"
"111744","0","85","2","0","0","2","133","0","26997"
"111745","0","0","1","0","0","1","133","0","26998"
"111746","0","1011","0","0","0","2","133","0","26999"
"111747","0","1111","3","4","10","2","133","0","27068"
"111748","0","0","0","4","0","0","0","0","27069"
"111749","0","0","1","0","0","1","133","0","27070"
"111750","0","0","1","0","0","1","133","0","27150"
"111751","0","0","1","0","0","1","133","0","27151"
"111752","0","0","1","0","0","1","133","0","27152"
"111753","0","0","1","0","0","1","133","0","27217"
"111754","0","0","1","2","0","1","133","0","27218"
"111755","0","0","1","1","0","1","133","0","27219"
"111758","0","0","1","0","0","1","133","0","28172"
"111759","0","971","2","0","0","2","133","0","25251"
"111760","0","0","1","0","0","1","133","0","25396"
"111761","0","0","1","0","0","1","133","0","25420"
"111762","0","0","1","0","0","1","133","0","25422"
"111763","0","0","1","0","0","1","133","0","25500"
"111767","0","0","1","0","0","1","133","0","25596"
"111769","0","66","0","0","0","0","0","0","26669"
"111772","0","0","2","0","0","2","133","0","27000"
"111773","0","0","2","0","0","2","133","0","27001"
"111774","0","0","2","0","0","2","133","0","27002"
"111775","0","0","2","0","0","2","133","0","27003"
"111776","0","0","1","1","0","1","133","0","27071"
"111777","0","0","1","1","0","1","133","0","27072"
"111778","0","0","1","0","0","1","133","0","27073"
"111779","0","0","1","0","0","1","133","0","27074"
"111780","0","0","1","0","0","1","133","0","27153"
"111781","0","56","1","0","0","1","133","0","27154"
"111782","0","0","1","1","0","1","133","0","27220"
"111783","0","0","1","1","0","1","133","0","27221"
"111784","0","0","1","0","0","1","133","0","27222"
"111785","0","633","1","1","0","1","133","0","27223"
"111788","0","0","1","0","0","1","133","0","28176"
"111789","0","971","2","0","0","2","133","0","25258"
"111790","0","49","1","0","0","1","133","0","25264"
"111791","0","0","1","0","0","1","133","0","25423"
"111792","0","82","1","1","0","1","133","0","25429"
"111793","0","0","1","0","0","1","133","0","25505"
"111796","0","0","1","0","0","1","133","0","25508"
"111800","0","0","3","0","0","2","133","0","26679"
"111802","0","84","2","0","0","2","133","0","27004"
"111803","0","0","2","0","0","2","133","0","27005"
"111804","0","0","2","0","0","2","133","0","27006"
"111805","0","0","0","0","15","0","0","0","27007"
"111806","0","0","0","0","0","1","133","0","27075"
"111807","0","0","1","0","0","1","0","0","27076"
"111808","0","19","1","0","0","1","133","0","27078"
"111809","0","19","1","0","0","1","133","0","27079"
"111810","0","0","1","1","0","1","133","0","27155"
"111812","0","0","1","0","0","1","0","0","27157"
"111813","0","0","1","2","0","1","133","0","27224"
"111814","0","0","1","2","0","1","133","0","27226"
"111816","0","0","1","0","0","1","133","0","28189"
"111817","0","40","2","0","0","2","133","0","25266"
"111818","0","65","2","0","0","2","133","0","25269"
"111819","0","0","1","1","0","1","133","0","25431"
"111820","0","0","1","1","0","1","133","0","25433"
"111821","0","0","1","0","0","1","133","0","25509"
"111827","0","0","2","0","15","2","133","0","26839"
"111828","0","0","2","0","15","2","133","0","27008"
"111829","0","531","1","1","0","1","133","0","27009"
"111830","0","0","1","0","0","1","133","0","27080"
"111831","0","0","1","0","0","1","133","0","27082"
"111832","0","0","1","1","0","1","133","0","27158"
"111833","0","0","1","1","0","1","0","0","27159"
"111834","0","0","1","2","0","1","133","0","27228"
"111841","0","1158","0","0","0","2","0","0","25272"
"111844","0","1158","0","0","0","2","0","0","25275"
"111845","0","0","1","0","0","1","133","0","25435"
"111846","0","671","1","0","0","1","133","0","25437"
"111847","0","85","1","0","0","1","133","0","25439"
"111848","0","45","1","0","0","1","133","0","25525"
"111850","0","0","1","0","0","1","133","0","25528"
"111852","0","1133","1","1","0","1","133","0","27011"
"111853","0","571","1","0","0","1","133","0","27012"
"111854","0","0","1","0","0","1","133","0","27085"
"111855","0","0","1","0","0","1","133","0","27086"
"111856","0","50","1","1","0","1","133","0","27087"
"111857","0","0","1","1","0","1","133","0","27160"
"111858","0","0","1","1","0","1","0","0","27162"
"111859","0","0","1","0","0","1","133","0","27230"
"111872","0","1144","1","0","0","1","133","0","25441"
"111873","0","85","1","0","0","1","133","0","25442"
"111876","0","0","0","0","0","1","133","0","25533"
"111878","0","0","1","1","0","1","133","0","27013"
"111879","0","40","2","0","0","2","0","0","27014"
"111880","0","82","2","0","0","2","133","0","27015"
"111881","0","35","1","1","0","1","133","0","27088"
"111883","0","0","1","0","0","1","133","0","27090"
"111884","0","0","1","1","0","1","0","0","27164"
"111887","0","0","1","0","0","1","133","0","27238"
"111890","0","0","2","0","0","2","133","0","27441"
"111896","0","0","1","0","0","1","133","0","25308"
"111897","0","1192","1","1","0","1","133","0","25446"
"111898","0","0","1","0","0","1","133","0","25448"
"111905","0","40","2","0","0","2","133","0","26861"
"111910","0","0","3","4","0","2","133","0","27016"
"111912","0","1175","3","4","0","2","133","0","27018"
"111914","0","0","1","1","0","1","133","0","27166"
"111915","0","0","1","1","0","1","133","0","27243"
"111916","0","82","2","0","0","2","133","0","27448"
"111921","0","0","1","0","0","1","133","0","25202"
"111922","0","0","1","0","0","1","133","0","25203"
"111923","0","0","1","1","0","1","133","0","25312"
"111924","0","0","1","0","0","1","133","0","25449"
"111928","0","35","1","0","0","1","133","0","25546"
"111932","0","40","2","0","0","2","133","0","26862"
"111933","0","0","2","0","0","2","133","0","26863"
"111934","0","0","2","0","0","2","133","0","26864"
"111940","0","1173","3","0","0","2","133","0","27019"
"111941","0","911","3","0","0","2","133","0","27020"
"111942","0","85","3","0","0","2","133","0","27021"
"111943","0","49","3","0","0","2","133","0","27022"
"111944","0","87","1","0","0","1","133","0","27101"
"111946","0","0","1","1","0","1","133","0","27168"
"111947","0","0","1","0","0","1","133","0","27250"
"111953","0","0","2","0","15","2","133","0","25208"
"111954","0","0","1","0","0","1","133","0","25210"
"111955","0","19","1","0","0","1","133","0","25454"
"111957","0","19","1","1","0","1","133","0","25457"
"111958","0","35","1","0","0","1","133","0","25547"
"111963","0","0","2","0","0","2","133","0","26865"
"111964","0","0","2","0","0","2","133","0","26866"
"111969","0","411","0","0","0","1","133","0","27023"
"111970","0","0","1","1","0","1","0","0","27024"
"111971","0","411","0","0","0","1","133","0","27025"
"111972","0","0","1","0","0","1","133","0","27124"
"111973","0","0","1","0","0","1","133","0","27125"
"111974","0","0","1","1","0","1","133","0","27126"
"111975","0","0","1","1","0","1","133","0","27169"
"111976","0","0","1","0","0","1","133","0","27259"
"111977","0","0","1","0","0","1","133","0","27260"
"111982","0","0","2","0","0","2","133","0","25212"
"111983","0","0","1","0","0","1","133","0","25213"
"111984","0","0","1","0","0","1","0","0","25329"
"111985","0","431","1","0","0","1","133","0","25331"
"111986","0","0","1","2","0","0","0","0","25460"
"111987","0","0","1","1","0","1","133","0","25461"
"111988","0","0","1","0","0","1","133","0","25552"
"111993","0","0","2","0","15","2","133","0","26867"
"112000","0","0","1","1","0","1","133","0","27127"
"112001","0","56","1","1","0","1","133","0","27128"
"112003","0","0","1","1","0","1","133","0","27130"
"112004","0","0","1","1","0","1","133","0","27170"
"112005","0","0","2","0","0","0","0","0","27171"
"112006","0","0","1","1","0","1","0","0","27172"
"112008","0","651","1","0","0","1","133","0","27263"
"112009","0","0","1","1","0","1","133","0","27264"
"112010","0","0","0","0","0","1","133","0","27265"
"112027","0","0","2","0","0","2","0","0","29707"
"112040","0","1158","0","0","0","2","133","0","30194"
"112043","0","250","1","1","0","1","133","0","30283"
"112071","0","0","1","0","0","2","0","0","30195"
"112072","0","0","1","0","0","2","0","0","30197"
"112073","0","1158","0","0","0","2","133","0","30198"
"112105","0","0","1","1","0","1","133","0","30449"
"112106","0","0","1","0","0","1","133","0","30451"
"112126","0","0","1","0","0","1","133","0","29722"
"112128","0","0","0","0","0","0","133","0","29801"
"112129","0","1177","1","0","0","1","133","0","29893"
"112140","0","0","1","0","0","1","133","0","30455"
"112169","0","40","2","0","0","2","133","0","30213"
"112172","0","0","0","1","0","0","0","0","30300"
"112177","0","0","1","0","0","1","133","0","30459"
"112205","0","40","2","0","0","2","133","0","30219"
"112239","0","40","2","0","0","2","133","0","30223"
"112316","0","0","1","1","0","1","133","0","30404"
"112317","0","0","1","1","0","1","133","0","30405"
"112354","0","0","1","1","0","1","133","0","30108"
"112356","0","0","2","0","0","2","0","0","30324"
"112395","0","250","1","1","0","1","133","0","30413"
"112396","0","1145","0","0","0","1","133","0","28275"
"112397","0","0","0","1","0","0","0","0","28276"
"112432","0","0","2","0","0","2","133","0","30016"
"112433","0","0","2","0","0","2","133","0","30022"
"112437","0","971","2","0","0","2","133","0","30330"
"112438","0","250","1","1","0","1","133","0","30414"
"112471","0","971","2","0","0","2","133","0","30335"
"112472","0","0","1","0","0","0","0","0","28385"
"112506","0","0","0","0","0","1","133","0","29858"
"112511","0","0","0","0","0","0","133","0","30029"
"112512","0","0","0","0","0","0","133","0","30030"
"112513","0","0","0","0","0","0","133","0","30031"
"112514","0","0","0","0","0","0","133","0","30032"
"112515","0","0","1","0","0","1","133","0","30146"
"112553","0","0","0","0","0","0","133","0","30033"
"112555","0","1158","0","0","0","2","133","0","30151"
"112556","0","0","1","0","0","2","0","0","30153"
"112577","0","88","2","0","0","2","133","0","29704"
"112594","0","971","2","0","0","2","133","0","30356"
"112595","0","65","2","0","0","2","133","0","30357"
"112634","0","0","0","0","0","1","133","0","31789"
"112641","0","0","1","1","0","1","133","0","30908"
"112642","0","0","1","2","0","1","133","0","30909"
"112643","0","1179","1","2","0","1","133","0","30910"
"112665","0","84","2","0","0","2","133","0","31709"
"112675","0","0","1","1","0","1","133","0","30911"
"112676","0","672","1","0","0","1","133","0","30912"
"112694","0","0","0","1","0","0","0","0","31643"
"112705","0","0","0","0","0","1","133","0","30823"
"112722","0","0","1","1","0","1","133","0","31801"
"112723","0","0","1","1","0","0","0","0","31803"
"112724","0","0","1","0","0","1","0","0","31804"
"112775","0","0","1","1","0","1","133","0","31117"
"112827","0","631","1","0","0","1","133","0","30545"
"112834","0","0","1","0","0","1","133","0","30706"
"112845","0","0","0","0","11","0","0","0","31125"
"112861","0","0","1","1","11","1","133","0","31589"
"112864","0","50","1","1","0","1","133","0","31661"
"112871","0","651","1","0","0","1","133","0","30546"
"112875","0","0","1","0","0","1","0","0","30708"
"112964","0","0","1","0","0","1","133","0","30482"
"112993","0","0","0","1","0","1","133","0","30874"
"113069","0","0","1","0","0","1","133","0","31687"
"113096","0","0","0","0","0","0","133","0","31224"
"113193","0","0","2","4","0","2","133","0","32645"
"113198","0","56","1","1","0","1","133","0","32796"
"113213","0","1158","3","1","0","1","133","0","31935"
"113250","0","50","1","1","0","1","133","0","33041"
"113251","0","50","1","1","0","1","133","0","33042"
"113260","0","0","2","0","0","0","0","0","32175"
"113261","0","0","2","0","0","0","0","0","32176"
"113280","0","50","1","1","0","1","133","0","33043"
"113290","0","0","0","1","0","1","133","0","32182"
"113293","0","0","1","0","0","1","133","0","32266"
"113322","0","0","1","0","0","1","133","0","32267"
"113324","0","0","1","0","0","1","133","0","32271"
"113347","0","0","1","0","0","1","133","0","32272"
"113365","0","0","0","1","0","1","133","0","31884"
"113377","0","1195","1","1","0","1","133","0","32593"
"113379","0","0","0","0","0","1","133","0","32676"
"113407","0","1195","1","1","0","1","133","0","32594"
"113419","0","1169","1","1","0","1","133","0","32996"
"113420","0","0","1","1","0","1","133","0","31892"
"113421","0","0","2","0","0","0","0","0","31893"
"113442","0","0","2","4","0","2","133","0","32684"
"113445","0","0","1","0","0","1","133","0","32841"
"113451","0","0","1","1","0","1","133","0","32999"
"113452","0","0","1","1","0","1","0","0","31834"
"113453","0","0","1","1","0","1","133","0","31895"
"113454","0","0","1","1","0","1","0","0","31896"
"113467","0","0","1","0","0","1","133","0","32375"
"113491","0","0","2","0","0","0","0","0","31898"
"113506","0","1169","1","1","0","1","133","0","32379"
"113523","0","0","1","1","0","1","0","0","31842"
"113536","0","0","1","0","0","1","133","0","32223"
"113546","0","1158","3","1","0","1","133","0","32699"
"113566","0","0","0","1","0","0","0","0","32386"
"113567","0","0","0","1","0","0","0","0","32388"
"113568","0","0","0","1","0","0","0","0","32389"
"113572","0","0","1","0","0","1","133","0","32546"
"113573","0","1158","3","1","0","1","133","0","32700"
"113593","0","0","1","0","0","1","133","0","32231"
"113596","0","0","0","1","0","0","0","0","32390"
"113597","0","0","0","1","0","0","0","0","32391"
"113598","0","0","1","1","0","1","133","0","32548"
"113624","0","36","1","0","0","1","133","0","33698"
"113625","0","36","1","0","0","1","133","0","33699"
"113626","0","36","1","0","0","1","133","0","33700"
"113627","0","84","1","1","0","1","133","0","33701"
"113632","0","0","2","0","0","2","133","0","33982"
"113633","0","0","2","0","0","2","133","0","33983"
"113659","0","971","2","0","0","2","133","0","33986"
"113660","0","971","2","0","0","2","133","0","33987"
"113681","0","0","1","0","18","1","133","0","33786"
"113701","0","471","1","1","0","1","133","0","33405"
"113736","0","0","1","0","0","1","133","0","33717"
"113771","0","250","1","0","0","1","133","0","33933"
"113773","0","0","1","0","0","1","133","0","34074"
"113797","0","0","1","0","0","1","133","0","33938"
"113827","0","0","2","0","0","2","133","0","33876"
"113828","0","971","2","0","0","2","133","0","33878"
"113829","0","0","0","0","0","0","133","0","33943"
"113830","0","0","1","1","0","1","133","0","33944"
"113847","0","0","1","1","0","1","133","0","33736"
"113850","0","0","1","1","0","1","133","0","33946"
"113884","0","892","0","0","0","1","133","0","33072"
"113885","0","0","1","0","0","1","133","0","33073"
"113886","0","0","1","0","0","1","133","0","33074"
"113887","0","0","0","1","0","0","0","0","33143"
"113891","0","44","0","0","0","0","0","0","33357"
"113897","0","0","2","0","0","2","133","0","33745"
"113911","0","1181","0","1","0","1","133","0","33076"
"113917","0","0","0","1","0","1","133","0","33206"
"113927","0","0","0","0","0","1","133","0","33831"
"113929","0","1171","0","0","0","1","0","0","34026"
"113938","0","0","0","1","0","0","0","0","33151"
"113949","0","0","0","0","0","0","133","0","33891"
"113971","0","0","1","1","0","1","133","0","33763"
"113993","0","0","1","0","0","1","133","0","33690"
"113994","0","0","1","0","0","1","133","0","33691"
"114004","0","0","3","0","0","2","133","0","34120"
"114041","0","0","0","0","0","2","0","0","34508"
"114044","0","411","0","0","0","1","133","0","34600"
"114047","0","0","1","0","21","1","133","0","34767"
"114048","0","0","0","0","0","2","0","0","34839"
"114050","0","0","1","1","0","1","133","0","34916"
"114051","0","0","1","1","0","1","133","0","34917"
"114061","0","0","2","0","0","2","133","0","35293"
"114062","0","0","2","0","0","2","133","0","35294"
"114063","0","0","2","0","0","2","133","0","35295"
"114064","0","0","2","0","0","2","133","0","35296"
"114076","0","0","1","0","21","1","133","0","34769"
"114088","0","0","2","0","0","2","133","0","35297"
"114089","0","0","2","0","0","2","133","0","35298"
"114113","0","18","1","4","0","1","133","0","35387"
"114114","0","18","1","4","0","1","133","0","35389"
"114137","0","18","1","4","0","1","133","0","35392"
"114139","0","0","2","0","0","2","133","0","35395"
"114152","0","0","1","0","0","1","133","0","34861"
"114187","0","0","1","0","0","1","133","0","34863"
"114188","0","0","1","0","0","1","133","0","34864"
"114189","0","0","1","0","0","1","133","0","34865"
"114190","0","0","0","1","0","0","0","0","34936"
"114214","0","0","0","0","0","0","133","0","34471"
"114221","0","0","1","0","0","1","133","0","34866"
"114231","0","2","1","0","0","1","133","0","35323"
"114242","0","0","2","0","0","2","133","0","34411"
"114243","0","0","0","0","0","2","133","0","34477"
"114279","0","0","2","0","0","2","133","0","34412"
"114280","0","0","2","0","0","2","133","0","34413"
"114297","0","0","1","0","11","0","0","0","35101"
"114351","0","0","3","1","0","2","133","0","34490"
"114364","0","2","1","0","0","1","133","0","34889"
"114404","0","44","0","0","0","1","133","0","35346"
"114411","0","0","2","0","0","2","133","0","34428"
"114435","0","0","0","0","0","1","133","0","34433"
"114438","0","0","0","0","0","2","0","0","34500"
"114439","0","0","3","1","0","2","0","0","34501"
"114472","0","0","0","0","0","2","0","0","34502"
"114473","0","0","0","0","0","2","0","0","34503"
"114478","0","0","1","1","0","1","0","0","34754"
"114481","0","0","0","0","0","2","0","0","34833"
"114482","0","0","0","0","0","2","0","0","34834"
"114503","0","0","0","0","0","2","0","0","34506"
"114504","0","0","0","0","0","2","0","0","34507"
"114508","0","0","0","0","0","2","0","0","34835"
"114509","0","0","0","0","0","2","0","0","34836"
"114510","0","0","0","0","0","2","0","0","34837"
"114511","0","0","0","0","0","2","0","0","34838"
"114513","0","0","1","1","0","1","133","0","34914"
"114524","0","0","2","0","0","2","133","0","35290"
"114525","0","0","2","0","0","2","133","0","35291"
"114526","0","0","2","0","0","2","133","0","35292"
"114748","0","0","1","0","0","1","133","0","35715"
"114749","0","0","1","0","0","1","133","0","35717"
"115155","0","0","1","0","0","1","133","0","37420"
"115296","0","65","2","0","0","2","133","0","36916"
"115387","0","0","0","0","0","1","133","0","36936"
"115522","0","33","2","0","0","2","133","0","38764"
"115525","0","88","2","0","0","2","133","0","38768"
"115589","0","0","1","0","0","1","133","0","38692"
"115626","0","0","1","1","0","1","133","0","38697"
"115627","0","0","0","0","0","1","133","0","38699"
"115628","0","0","1","0","0","1","0","0","38700"
"115662","0","0","1","0","0","1","0","0","38703"
"115663","0","0","0","0","0","1","133","0","38704"
"116050","0","0","2","4","0","2","133","0","39967"
"116053","0","0","0","0","0","0","133","0","40120"
"116112","0","0","1","1","0","1","133","0","39374"
"116958","0","0","1","0","0","1","133","0","42198"
"117004","0","0","1","0","0","1","133","0","42208"
"117005","0","0","1","0","0","1","133","0","42209"
"117006","0","0","1","0","0","1","133","0","42210"
"117007","0","0","1","0","0","1","133","0","42211"
"117008","0","0","1","0","0","1","133","0","42212"
"117009","0","0","1","0","0","1","133","0","42213"
"117017","0","0","1","1","0","1","0","0","43339"
"117030","0","0","1","0","0","1","133","0","42218"
"117031","0","0","1","0","0","1","133","0","42223"
"117044","0","0","1","0","0","1","133","0","42224"
"117045","0","0","1","0","0","1","133","0","42225"
"117046","0","0","1","0","0","1","133","0","42226"
"117065","0","0","1","0","0","1","133","0","42230"
"117066","0","0","1","0","0","1","133","0","42231"
"117067","0","0","1","0","0","1","133","0","42232"
"117068","0","0","1","0","0","1","133","0","42233"
"117069","0","0","1","0","0","1","133","0","42234"
"117104","0","0","1","0","0","1","133","0","42243"
"117105","0","0","1","0","0","1","133","0","42244"
"117106","0","0","1","0","0","1","133","0","42245"
"117279","0","0","1","0","0","1","133","0","45290"
"117280","0","0","1","0","0","1","133","0","45291"
"117281","0","0","1","0","0","1","133","0","45292"
"117282","0","0","1","0","0","1","133","0","45293"
"117308","0","0","1","0","0","1","133","0","45294"
"117309","0","0","1","0","0","1","133","0","45295"
"117310","0","0","1","0","0","1","133","0","45296"
"117311","0","85","1","0","0","1","133","0","45297"
"117312","0","37","1","1","29","1","133","0","45438"
"117328","0","85","1","0","0","1","133","0","45298"
"117329","0","85","1","0","0","1","133","0","45299"
"117330","0","85","1","0","0","1","133","0","45300"
"117346","0","85","1","0","0","1","133","0","45301"
"117347","0","85","1","0","0","1","133","0","45302"
"117395","0","1177","1","0","0","1","133","0","43987"
"117410","0","0","0","1","0","0","0","0","45237"
"117441","0","0","0","1","0","0","0","0","45241"
"117442","0","0","0","1","0","0","0","0","45242"
"117568","0","1188","1","0","0","0","133","0","44041"
"117569","0","1188","1","0","0","0","133","0","44043"
"117570","0","1188","1","0","0","0","133","0","44044"
"117585","0","0","1","0","0","1","133","0","45284"
"117591","0","1188","1","1","0","0","133","0","44045"
"117592","0","1188","1","0","0","0","133","0","44046"
"117593","0","1188","1","0","0","0","133","0","44047"
"117609","0","0","1","0","0","1","133","0","45286"
"117610","0","0","1","0","0","1","133","0","45287"
"117611","0","0","1","0","0","1","133","0","45288"
"117612","0","0","1","0","0","1","133","0","45289"
"117678","0","0","1","0","0","1","133","0","49358"
"117679","0","0","1","0","0","1","133","0","49359"
"117693","0","0","1","0","0","1","133","0","49360"
"117694","0","0","1","0","0","1","133","0","49361"
"118144","0","0","2","0","0","2","133","0","1329"
"118146","0","0","0","1","0","1","133","0","2825"
"118147","0","0","0","0","0","2","0","0","3411"
"118149","0","0","2","0","0","2","133","0","5938"
"118158","0","0","0","0","0","0","133","0","12292"
"118173","0","0","1","1","0","1","133","0","24398"
"119002","0","0","1","1","0","1","133","0","348700"
"119003","0","0","2","0","0","0","0","0","348701"
"119005","0","0","1","1","0","1","133","0","348704"
"120699","0","0","1","1","0","0","0","0","356110"
"120701","0","0","1","0","0","1","0","0","356112"
"124031","0","0","1","0","0","1","133","0","713"
