"InferredClass","SkillLineID","SkillLine","SpellID","SpellName","AcquireMethod","MinSkillLineRank","ClassMask","RaceMask","SupercedesSpell","Flags"
"Warlock","355","Affliction","11713","Curse of Agony","0","1","256","0","0","0"
"Warlock","355","Affliction","11717","Curse of Recklessness","0","1","256","0","0","0"
"Warlock","355","Affliction","11719","Curse of Tongues","0","1","256","0","0","0"
"Warlock","355","Affliction","11721","Curse of the Elements","0","1","256","0","0","0"
"Warlock","355","Affliction","11722","Curse of the Elements","0","1","256","0","0","0"
"Warlock","355","Affliction","17783","Fel Concentration","0","1","0","0","0","0"
"Warlock","355","Affliction","17784","Fel Concentration","0","1","0","0","0","0"
"Warlock","355","Affliction","17785","Fel Concentration","0","1","0","0","0","0"
"Warlock","355","Affliction","17786","Fel Concentration","0","1","0","0","0","0"
"Warlock","355","Affliction","17787","Fel Concentration","0","1","0","0","0","0"
"Warlock","355","Affliction","17804","Soul Siphon","0","1","0","0","0","0"
"Warlock","355","Affliction","17805","Soul Siphon","0","1","0","0","0","0"
"Warlock","355","Affliction","17810","Improved Corruption","0","1","0","0","0","0"
"Warlock","355","Affliction","17811","Improved Corruption","0","1","0","0","0","0"
"Warlock","355","Affliction","17812","Improved Corruption","0","1","0","0","0","0"
"Warlock","355","Affliction","17813","Improved Corruption","0","1","0","0","0","0"
"Warlock","355","Affliction","17814","Improved Corruption","0","1","0","0","0","0"
"Warlock","355","Affliction","17925","Death Coil","0","1","256","0","0","0"
"Warlock","355","Affliction","17926","Death Coil","0","1","256","0","0","0"
"Warlock","355","Affliction","17928","Howl of Terror","0","1","256","0","0","0"
"Warlock","355","Affliction","18094","Nightfall","0","1","0","0","0","0"
"Warlock","355","Affliction","18095","Nightfall","0","1","0","0","0","0"
"Warlock","355","Affliction","18174","Suppression","0","1","0","0","0","0"
"Warlock","355","Affliction","18175","Suppression","0","1","0","0","0","0"
"Warlock","355","Affliction","18176","Suppression","0","1","0","0","0","0"
"Warlock","355","Affliction","18177","Suppression","0","1","0","0","0","0"
"Warlock","355","Affliction","18178","Suppression","0","1","0","0","0","0"
"Warlock","355","Affliction","18179","Improved Curse of Weakness","0","1","0","0","0","0"
"Warlock","355","Affliction","18180","Improved Curse of Weakness","0","1","0","0","0","0"
"Warlock","355","Affliction","18182","Improved Life Tap","0","1","0","0","0","0"
"Warlock","355","Affliction","18183","Improved Life Tap","0","1","0","0","0","0"
"Warlock","355","Affliction","18213","Improved Drain Soul","0","1","0","0","0","0"
"Warlock","355","Affliction","18218","Grim Reach","0","1","0","0","0","0"
"Warlock","355","Affliction","18219","Grim Reach","0","1","0","0","0","0"
"Warlock","355","Affliction","18220","Dark Pact","0","1","256","0","0","0"
"Warlock","355","Affliction","18223","Curse of Exhaustion","0","1","0","0","0","0"
"Warlock","355","Affliction","18265","Siphon Life","0","1","256","0","0","0"
"Warlock","355","Affliction","18271","Shadow Mastery","0","1","0","0","0","0"
"Warlock","355","Affliction","18272","Shadow Mastery","0","1","0","0","0","0"
"Warlock","355","Affliction","18273","Shadow Mastery","0","1","0","0","0","0"
"Warlock","355","Affliction","18274","Shadow Mastery","0","1","0","0","0","0"
"Warlock","355","Affliction","18275","Shadow Mastery","0","1","0","0","0","0"
"Warlock","355","Affliction","18288","Amplify Curse","0","1","0","0","0","0"
"Warlock","355","Affliction","18372","Improved Drain Soul","0","1","0","0","0","0"
"Warlock","355","Affliction","18662","Curse of Doom Effect","0","1","256","0","0","0"
"Warlock","355","Affliction","18827","Improved Curse of Agony","0","1","0","0","0","0"
"Warlock","355","Affliction","18829","Improved Curse of Agony","0","1","0","0","0","0"
"Warlock","355","Affliction","18879","Siphon Life","0","1","256","0","0","0"
"Warlock","355","Affliction","18880","Siphon Life","0","1","256","0","0","0"
"Warlock","355","Affliction","18881","Siphon Life","0","1","256","0","0","0"
"Warlock","355","Affliction","18937","Dark Pact","0","1","256","0","0","0"
"Warlock","355","Affliction","18938","Dark Pact","0","1","256","0","0","0"
"Warlock","355","Affliction","25311","Corruption","0","1","256","0","0","0"
"Warlock","355","Affliction","27216","Corruption","0","1","256","0","0","0"
"Warlock","355","Affliction","27217","Drain Soul","0","1","256","0","0","0"
"Warlock","355","Affliction","27218","Curse of Agony","0","1","256","0","0","0"
"Warlock","355","Affliction","27219","Drain Life","0","1","256","0","0","0"
"Warlock","355","Affliction","27220","Drain Life","0","1","256","0","0","0"
"Warlock","355","Affliction","27221","Drain Mana","0","1","256","0","0","0"
"Warlock","355","Affliction","27222","Life Tap","0","1","256","0","0","0"
"Warlock","355","Affliction","27223","Death Coil","0","1","256","0","0","0"
"Warlock","355","Affliction","27224","Curse of Weakness","0","1","256","0","0","0"
"Warlock","355","Affliction","27226","Curse of Recklessness","0","1","256","0","0","0"
"Warlock","355","Affliction","27228","Curse of the Elements","0","1","256","0","0","0"
"Warlock","355","Affliction","27243","Seed of Corruption","0","1","256","0","0","0"
"Warlock","355","Affliction","27264","Siphon Life","0","1","256","0","0","0"
"Warlock","355","Affliction","27265","Dark Pact","0","1","256","0","0","0"
"Warlock","355","Affliction","27285","Seed of Corruption","0","1","0","0","0","0"
"Warlock","355","Affliction","30054","Improved Howl of Terror","0","1","256","0","0","0"
"Warlock","355","Affliction","30057","Improved Howl of Terror","0","1","256","0","0","0"
"Warlock","355","Affliction","30060","Contagion","0","1","256","0","0","0"
"Warlock","355","Affliction","30061","Contagion","0","1","256","0","0","0"
"Warlock","355","Affliction","30062","Contagion","0","1","256","0","0","0"
"Warlock","355","Affliction","30063","Contagion","0","1","256","0","0","0"
"Warlock","355","Affliction","30064","Contagion","0","1","256","0","0","0"
"Warlock","355","Affliction","30108","Unstable Affliction","0","1","256","0","0","0"
"Warlock","355","Affliction","30404","Unstable Affliction","0","1","256","0","0","0"
"Warlock","355","Affliction","30405","Unstable Affliction","0","1","256","0","0","0"
"Warlock","355","Affliction","30908","Drain Mana","0","1","256","0","0","0"
"Warlock","355","Affliction","30909","Curse of Weakness","0","1","256","0","0","0"
"Warlock","355","Affliction","30910","Curse of Doom","0","1","256","0","0","0"
"Warlock","355","Affliction","30911","Siphon Life","0","1","256","0","0","0"
"Warlock","355","Affliction","31117","Unstable Affliction","0","1","256","0","0","0"
"Warlock","355","Affliction","32381","Empowered Corruption","0","1","256","0","0","0"
"Warlock","355","Affliction","32382","Empowered Corruption","0","1","256","0","0","0"
"Warlock","355","Affliction","32383","Empowered Corruption","0","1","256","0","0","0"
"Warlock","355","Affliction","32385","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32386","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32387","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32388","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32389","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32390","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32391","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32392","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32393","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32394","Shadow Embrace","0","1","256","0","0","0"
"Warlock","355","Affliction","32477","Malediction","0","1","256","0","0","0"
"Warlock","355","Affliction","32483","Malediction","0","1","256","0","0","0"
"Warlock","355","Affliction","32484","Malediction","0","1","256","0","0","0"
"Warlock","593","Destruction","348","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","686","Shadow Bolt","2","1","256","0","0","0"
"Warlock","593","Destruction","695","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","705","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","707","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","1088","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","1094","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","1106","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","1949","Hellfire","0","1","256","0","0","0"
"Warlock","593","Destruction","2941","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","5676","Searing Pain","0","1","256","0","0","0"
"Warlock","593","Destruction","5740","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","5857","Hellfire Effect","0","1","256","0","0","0"
"Warlock","593","Destruction","6219","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","6353","Soul Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","7641","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","11659","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","11660","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","11661","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","11665","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","11667","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","11668","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","11668","Immolate","0","1","0","0","0","0"
"Warlock","593","Destruction","11677","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","11678","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","11681","Hellfire Effect","0","1","256","0","0","0"
"Warlock","593","Destruction","11682","Hellfire Effect","0","1","256","0","0","0"
"Warlock","593","Destruction","11683","Hellfire","0","1","256","0","0","0"
"Warlock","593","Destruction","11684","Hellfire","0","1","256","0","0","0"
"Warlock","593","Destruction","17778","Cataclysm","0","1","0","0","0","0"
"Warlock","593","Destruction","17779","Cataclysm","0","1","0","0","0","0"
"Warlock","593","Destruction","17780","Cataclysm","0","1","0","0","0","0"
"Warlock","593","Destruction","17781","Cataclysm","0","1","0","0","0","0"
"Warlock","593","Destruction","17782","Cataclysm","0","1","0","0","0","0"
"Warlock","593","Destruction","17788","Bane","0","1","0","0","0","0"
"Warlock","593","Destruction","17789","Bane","0","1","0","0","0","0"
"Warlock","593","Destruction","17790","Bane","0","1","0","0","0","0"
"Warlock","593","Destruction","17791","Bane","0","1","0","0","0","0"
"Warlock","593","Destruction","17792","Bane","0","1","0","0","0","0"
"Warlock","593","Destruction","17793","Improved Shadow Bolt","0","1","0","0","0","0"
"Warlock","593","Destruction","17796","Improved Shadow Bolt","0","1","0","0","0","0"
"Warlock","593","Destruction","17801","Improved Shadow Bolt","0","1","0","0","0","0"
"Warlock","593","Destruction","17802","Improved Shadow Bolt","0","1","0","0","0","0"
"Warlock","593","Destruction","17803","Improved Shadow Bolt","0","1","0","0","0","0"
"Warlock","593","Destruction","17815","Improved Immolate","0","1","0","0","0","0"
"Warlock","593","Destruction","17833","Improved Immolate","0","1","0","0","0","0"
"Warlock","593","Destruction","17834","Improved Immolate","0","1","0","0","0","0"
"Warlock","593","Destruction","17835","Improved Immolate","0","1","0","0","0","0"
"Warlock","593","Destruction","17836","Improved Immolate","0","1","0","0","0","0"
"Warlock","593","Destruction","17877","Shadowburn","0","1","256","0","0","0"
"Warlock","593","Destruction","17917","Destructive Reach","0","1","0","0","0","0"
"Warlock","593","Destruction","17918","Destructive Reach","0","1","0","0","0","0"
"Warlock","593","Destruction","17919","Searing Pain","0","1","256","0","0","0"
"Warlock","593","Destruction","17920","Searing Pain","0","1","256","0","0","0"
"Warlock","593","Destruction","17921","Searing Pain","0","1","256","0","0","0"
"Warlock","593","Destruction","17922","Searing Pain","0","1","256","0","0","0"
"Warlock","593","Destruction","17923","Searing Pain","0","1","256","0","0","0"
"Warlock","593","Destruction","17924","Soul Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","17927","Improved Searing Pain","0","1","0","0","0","0"
"Warlock","593","Destruction","17929","Improved Searing Pain","0","1","0","0","0","0"
"Warlock","593","Destruction","17930","Improved Searing Pain","0","1","0","0","0","0"
"Warlock","593","Destruction","17954","Emberstorm","0","1","0","0","0","0"
"Warlock","593","Destruction","17955","Emberstorm","0","1","0","0","0","0"
"Warlock","593","Destruction","17956","Emberstorm","0","1","0","0","0","0"
"Warlock","593","Destruction","17957","Emberstorm","0","1","0","0","0","0"
"Warlock","593","Destruction","17958","Emberstorm","0","1","0","0","0","0"
"Warlock","593","Destruction","17959","Ruin","0","1","0","0","0","0"
"Warlock","593","Destruction","17962","Conflagrate","0","1","256","0","0","0"
"Warlock","593","Destruction","18073","Pyroclasm","0","1","0","0","0","0"
"Warlock","593","Destruction","18093","Pyroclasm","0","1","0","0","0","0"
"Warlock","593","Destruction","18096","Pyroclasm","0","1","0","0","0","0"
"Warlock","593","Destruction","18119","Aftermath","0","1","0","0","0","0"
"Warlock","593","Destruction","18120","Aftermath","0","1","0","0","0","0"
"Warlock","593","Destruction","18121","Aftermath","0","1","0","0","0","0"
"Warlock","593","Destruction","18122","Aftermath","0","1","0","0","0","0"
"Warlock","593","Destruction","18123","Aftermath","0","1","0","0","0","0"
"Warlock","593","Destruction","18126","Improved Firebolt","0","1","0","0","0","0"
"Warlock","593","Destruction","18127","Improved Firebolt","0","1","0","0","0","0"
"Warlock","593","Destruction","18128","Improved Lash of Pain","0","1","0","0","0","0"
"Warlock","593","Destruction","18129","Improved Lash of Pain","0","1","0","0","0","0"
"Warlock","593","Destruction","18130","Devastation","0","1","0","0","0","0"
"Warlock","593","Destruction","18131","Devastation","0","1","0","0","0","0"
"Warlock","593","Destruction","18132","Devastation","0","1","0","0","0","0"
"Warlock","593","Destruction","18133","Devastation","0","1","0","0","0","0"
"Warlock","593","Destruction","18134","Devastation","0","1","0","0","0","0"
"Warlock","593","Destruction","18135","Intensity","0","1","0","0","0","0"
"Warlock","593","Destruction","18136","Intensity","0","1","0","0","0","0"
"Warlock","593","Destruction","18867","Shadowburn","0","1","256","0","0","0"
"Warlock","593","Destruction","18868","Shadowburn","0","1","256","0","0","0"
"Warlock","593","Destruction","18869","Shadowburn","0","1","256","0","0","0"
"Warlock","593","Destruction","18870","Shadowburn","0","1","256","0","0","0"
"Warlock","593","Destruction","18871","Shadowburn","0","1","256","0","0","0"
"Warlock","593","Destruction","18930","Conflagrate","0","1","256","0","0","0"
"Warlock","593","Destruction","18931","Conflagrate","0","1","256","0","0","0"
"Warlock","593","Destruction","18932","Conflagrate","0","1","256","0","0","0"
"Warlock","593","Destruction","25307","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","25309","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","27209","Shadow Bolt","0","1","256","0","0","0"
"Warlock","593","Destruction","27210","Searing Pain","0","1","256","0","0","0"
"Warlock","593","Destruction","27211","Soul Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","27212","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","27213","Hellfire","0","1","256","0","0","0"
"Warlock","593","Destruction","27214","Hellfire Effect","0","1","256","0","0","0"
"Warlock","593","Destruction","27215","Immolate","0","1","256","0","0","0"
"Warlock","593","Destruction","27263","Shadowburn","0","1","256","0","0","0"
"Warlock","593","Destruction","27266","Conflagrate","0","1","256","0","0","0"
"Warlock","593","Destruction","29722","Incinerate","0","1","256","0","0","0"
"Warlock","593","Destruction","30283","Shadowfury","0","1","256","0","0","0"
"Warlock","593","Destruction","30288","Shadow and Flame","0","1","256","0","0","0"
"Warlock","593","Destruction","30289","Shadow and Flame","0","1","256","0","0","0"
"Warlock","593","Destruction","30290","Shadow and Flame","0","1","256","0","0","0"
"Warlock","593","Destruction","30291","Shadow and Flame","0","1","256","0","0","0"
"Warlock","593","Destruction","30292","Shadow and Flame","0","1","256","0","0","0"
"Warlock","593","Destruction","30293","Soul Leech","0","1","256","0","0","0"
"Warlock","593","Destruction","30295","Soul Leech","0","1","256","0","0","0"
"Warlock","593","Destruction","30296","Soul Leech","0","1","256","0","0","0"
"Warlock","593","Destruction","30299","Nether Protection","0","1","256","0","0","0"
"Warlock","593","Destruction","30300","Nether Protection","0","1","256","0","0","0"
"Warlock","593","Destruction","30301","Nether Protection","0","1","256","0","0","0"
"Warlock","593","Destruction","30302","Nether Protection","0","1","256","0","0","0"
"Warlock","593","Destruction","30413","Shadowfury","0","1","256","0","0","0"
"Warlock","593","Destruction","30414","Shadowfury","0","1","256","0","0","0"
"Warlock","593","Destruction","30459","Searing Pain","0","1","256","0","0","0"
"Warlock","593","Destruction","30545","Soul Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","30546","Shadowburn","0","1","256","0","0","0"
"Warlock","593","Destruction","30912","Conflagrate","0","1","256","0","0","0"
"Warlock","593","Destruction","32231","Incinerate","0","1","256","0","0","0"
"Warlock","593","Destruction","34935","Backlash","0","1","256","0","0","0"
"Warlock","593","Destruction","34936","Backlash","0","1","256","0","0","0"
"Warlock","593","Destruction","34938","Backlash","0","1","256","0","0","0"
"Warlock","593","Destruction","34939","Backlash","0","1","256","0","0","0"
"Warlock","593","Destruction","42218","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","42223","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","42224","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","42225","Rain of Fire","0","1","256","0","0","0"
"Warlock","593","Destruction","42226","Rain of Fire","0","1","256","0","0","0"
"Warlock","761","Pet - Felguard","30147","Tamed Pet Passive (DND)","2","1","0","0","0","0"
"Warlock","761","Pet - Felguard","30148","Tamed Pet Passive (DND)","2","1","0","0","0","0"
"Warlock","761","Pet - Felguard","30149","Tamed Pet Passive (DND)","2","1","0","0","0","0"
"Warlock","761","Pet - Felguard","30151","Intercept","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","30153","Intercept Stun","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","30194","Intercept","0","1","0","0","30151","0"
"Warlock","761","Pet - Felguard","30195","Intercept Stun","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","30197","Intercept Stun","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","30198","Intercept","0","1","0","0","30194","0"
"Warlock","761","Pet - Felguard","30213","Cleave","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","30219","Cleave","0","1","0","0","30213","0"
"Warlock","761","Pet - Felguard","30223","Cleave","0","1","0","0","30219","0"
"Warlock","761","Pet - Felguard","32233","Avoidance","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","32850","Demonic Frenzy","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","32851","Demonic Frenzy","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","33698","Anguish","0","1","0","0","0","0"
"Warlock","761","Pet - Felguard","33699","Anguish","0","1","0","0","33698","0"
"Warlock","761","Pet - Felguard","33700","Anguish","0","1","0","0","33699","0"
"Warlock","761","Pet - Felguard","34947","Warlock Pet Scaling 01","2","1","0","0","0","0"
"Warlock","761","Pet - Felguard","34956","Warlock Pet Scaling 02","2","1","0","0","0","0"
"Warlock","761","Pet - Felguard","34957","Warlock Pet Scaling 03","2","1","0","0","0","0"
"Warlock","761","Pet - Felguard","34958","Warlock Pet Scaling 04","2","1","0","0","0","0"
"Warlock","761","Pet - Felguard","35695","Pet Passive (DND)","2","1","0","0","0","0"
"Warlock","761","Pet - Felguard","35697","Pet Passive (DND)","2","1","0","0","0","0"
"Warrior","26","Arms","78","Heroic Strike","2","1","1","0","0","0"
"Warrior","26","Arms","100","Charge","0","1","1","0","0","0"
"Warrior","26","Arms","284","Heroic Strike","0","1","1","0","78","0"
"Warrior","26","Arms","285","Heroic Strike","0","1","1","0","284","0"
"Warrior","26","Arms","694","Mocking Blow","0","1","1","0","0","0"
"Warrior","26","Arms","772","Rend","0","1","1","0","0","0"
"Warrior","26","Arms","1608","Heroic Strike","0","1","1","0","285","0"
"Warrior","26","Arms","1715","Hamstring","0","1","1","0","0","0"
"Warrior","26","Arms","2457","Battle Stance","2","1","1","0","0","0"
"Warrior","26","Arms","5530","Mace Stun Effect","0","1","0","0","0","0"
"Warrior","26","Arms","6178","Charge","0","1","1","0","100","0"
"Warrior","26","Arms","6343","Thunder Clap","0","1","1","0","0","0"
"Warrior","26","Arms","6546","Rend","0","1","1","0","772","0"
"Warrior","26","Arms","6547","Rend","0","1","1","0","6546","0"
"Warrior","26","Arms","6548","Rend","0","1","1","0","6547","0"
"Warrior","26","Arms","7372","Hamstring","0","1","1","0","1715","0"
"Warrior","26","Arms","7373","Hamstring","0","1","1","0","7372","0"
"Warrior","26","Arms","7384","Overpower","0","1","1","0","0","0"
"Warrior","26","Arms","7400","Mocking Blow","0","1","1","0","694","0"
"Warrior","26","Arms","7402","Mocking Blow","0","1","1","0","7400","0"
"Warrior","26","Arms","7887","Overpower","0","1","1","0","7384","0"
"Warrior","26","Arms","8198","Thunder Clap","0","1","1","0","6343","0"
"Warrior","26","Arms","8204","Thunder Clap","0","1","1","0","8198","0"
"Warrior","26","Arms","8205","Thunder Clap","0","1","1","0","8204","0"
"Warrior","26","Arms","11564","Heroic Strike","0","1","1","0","1608","0"
"Warrior","26","Arms","11565","Heroic Strike","0","1","1","0","11564","0"
"Warrior","26","Arms","11566","Heroic Strike","0","1","1","0","11565","0"
"Warrior","26","Arms","11567","Heroic Strike","0","1","1","0","11566","0"
"Warrior","26","Arms","11572","Rend","0","1","1","0","6548","0"
"Warrior","26","Arms","11573","Rend","0","1","1","0","11572","0"
"Warrior","26","Arms","11574","Rend","0","1","1","0","11573","0"
"Warrior","26","Arms","11578","Charge","0","1","1","0","6178","0"
"Warrior","26","Arms","11580","Thunder Clap","0","1","1","0","8205","0"
"Warrior","26","Arms","11581","Thunder Clap","0","1","1","0","11580","0"
"Warrior","26","Arms","11584","Overpower","0","1","1","0","7887","0"
"Warrior","26","Arms","11585","Overpower","0","1","1","0","11584","0"
"Warrior","26","Arms","12163","Two-Handed Weapon Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12281","Sword Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12282","Improved Heroic Strike","0","1","0","0","0","0"
"Warrior","26","Arms","12284","Mace Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12285","Improved Charge","0","1","0","0","0","0"
"Warrior","26","Arms","12286","Improved Rend","0","1","0","0","0","0"
"Warrior","26","Arms","12287","Improved Thunder Clap","0","1","0","0","0","0"
"Warrior","26","Arms","12289","Improved Hamstring","0","1","0","0","0","0"
"Warrior","26","Arms","12290","Improved Overpower","0","1","0","0","0","0"
"Warrior","26","Arms","12292","Death Wish","0","1","1","0","0","0"
"Warrior","26","Arms","12294","Mortal Strike","0","1","1","0","0","0"
"Warrior","26","Arms","12296","Anger Management","0","1","0","0","0","0"
"Warrior","26","Arms","12300","Iron Will","0","1","1","0","0","0"
"Warrior","26","Arms","12658","Improved Rend","0","1","0","0","0","0"
"Warrior","26","Arms","12659","Improved Rend","0","1","0","0","0","0"
"Warrior","26","Arms","12663","Improved Heroic Strike","0","1","0","0","0","0"
"Warrior","26","Arms","12664","Improved Heroic Strike","0","1","0","0","0","0"
"Warrior","26","Arms","12665","Improved Thunder Clap","0","1","0","0","0","0"
"Warrior","26","Arms","12666","Improved Thunder Clap","0","1","0","0","0","0"
"Warrior","26","Arms","12668","Improved Hamstring","0","1","0","0","0","0"
"Warrior","26","Arms","12695","Charge Rage Bonus Effect","0","1","0","0","0","0"
"Warrior","26","Arms","12696","Charge Rage Bonus Effect","0","1","0","0","0","0"
"Warrior","26","Arms","12697","Improved Charge","0","1","0","0","0","0"
"Warrior","26","Arms","12700","Poleaxe Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12701","Mace Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12702","Mace Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12703","Mace Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12704","Mace Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12705","Long Daze","0","1","0","0","0","0"
"Warrior","26","Arms","12711","Two-Handed Weapon Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12712","Two-Handed Weapon Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12713","Two-Handed Weapon Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12714","Two-Handed Weapon Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12781","Poleaxe Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12783","Poleaxe Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12784","Poleaxe Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12785","Poleaxe Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12812","Sword Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12813","Sword Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12814","Sword Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12815","Sword Specialization","0","1","0","0","0","0"
"Warrior","26","Arms","12834","Deep Wounds","0","1","0","0","0","0"
"Warrior","26","Arms","12849","Deep Wounds","0","1","0","0","0","0"
"Warrior","26","Arms","12867","Deep Wounds","0","1","0","0","0","0"
"Warrior","26","Arms","12959","Iron Will","0","1","1","0","0","0"
"Warrior","26","Arms","12960","Iron Will","0","1","1","0","0","0"
"Warrior","26","Arms","12961","Iron Will","0","1","1","0","0","0"
"Warrior","26","Arms","12962","Iron Will","0","1","1","0","0","0"
"Warrior","26","Arms","12963","Improved Overpower","0","1","0","0","0","0"
"Warrior","26","Arms","16462","Deflection","0","1","0","0","0","0"
"Warrior","26","Arms","16463","Deflection","0","1","0","0","0","0"
"Warrior","26","Arms","16464","Deflection","0","1","0","0","0","0"
"Warrior","26","Arms","16465","Deflection","0","1","0","0","0","0"
"Warrior","26","Arms","16466","Deflection","0","1","0","0","0","0"
"Warrior","26","Arms","16493","Impale","0","1","0","0","0","0"
"Warrior","26","Arms","16494","Impale","0","1","0","0","0","0"
"Warrior","26","Arms","20230","Retaliation","0","1","1","0","0","0"
"Warrior","26","Arms","20559","Mocking Blow","0","1","1","0","7402","0"
"Warrior","26","Arms","20560","Mocking Blow","0","1","1","0","20559","0"
"Warrior","26","Arms","21156","Battle Stance Passive","0","1","1","0","0","0"
"Warrior","26","Arms","21551","Mortal Strike","0","1","1","0","12294","0"
"Warrior","26","Arms","21552","Mortal Strike","0","1","1","0","21551","0"
"Warrior","26","Arms","21553","Mortal Strike","0","1","1","0","21552","0"
"Warrior","26","Arms","23695","Improved Hamstring","0","1","0","0","0","0"
"Warrior","26","Arms","25208","Rend","0","1","1","0","11574","0"
"Warrior","26","Arms","25212","Hamstring","0","1","1","0","7373","0"
"Warrior","26","Arms","25248","Mortal Strike","0","1","1","0","21553","0"
"Warrior","26","Arms","25264","Thunder Clap","0","1","1","0","11581","0"
"Warrior","26","Arms","25266","Mocking Blow","0","1","1","0","20560","0"
"Warrior","26","Arms","25286","Heroic Strike","0","1","1","0","11567","0"
"Warrior","26","Arms","29623","Endless Rage","0","1","1","0","0","0"
"Warrior","26","Arms","29707","Heroic Strike","0","1","1","0","25286","0"
"Warrior","26","Arms","29723","Improved Disciplines","0","1","1","0","0","0"
"Warrior","26","Arms","29724","Improved Disciplines","0","1","1","0","0","0"
"Warrior","26","Arms","29725","Improved Disciplines","0","1","1","0","0","0"
"Warrior","26","Arms","29834","Second Wind","0","1","1","0","0","0"
"Warrior","26","Arms","29836","Blood Frenzy","0","1","1","0","0","0"
"Warrior","26","Arms","29838","Second Wind","0","1","1","0","0","0"
"Warrior","26","Arms","29841","Second Wind","0","1","1","0","0","0"
"Warrior","26","Arms","29842","Second Wind","0","1","1","0","0","0"
"Warrior","26","Arms","29859","Blood Frenzy","0","1","1","0","0","0"
"Warrior","26","Arms","29888","Improved Intercept","0","1","1","0","0","0"
"Warrior","26","Arms","29889","Improved Intercept","0","1","1","0","0","0"
"Warrior","26","Arms","30324","Heroic Strike","0","1","1","0","29707","0"
