"ID","DifficultyID","BaseLevel","MaxLevel","SpellLevel","MaxPassiveAuraLevel","SpellID"
"117996","0","69","0","69","0","26994"
"117997","0","70","0","70","0","26995"
"117998","0","70","0","70","0","27065"
"117999","0","70","0","70","0","27066"
"118000","0","66","0","66","0","27067"
"118001","0","62","0","62","0","27147"
"118002","0","70","0","70","0","27148"
"118003","0","70","79","70","0","27149"
"118004","0","68","78","68","0","27213"
"118005","0","68","78","68","0","27214"
"118006","0","69","74","69","0","27215"
"118007","0","65","70","65","0","27216"
"118008","0","0","0","64","0","27283"
"118009","0","70","0","70","0","27285"
"118014","0","66","0","66","0","25248"
"118016","0","63","68","63","0","25391"
"118017","0","70","0","70","0","25392"
"118018","0","61","0","61","0","25585"
"118019","0","70","0","70","0","25587"
"118024","0","67","0","67","0","26996"
"118025","0","64","0","64","0","26997"
"118026","0","62","72","62","0","26998"
"118027","0","65","0","65","0","26999"
"118028","0","70","0","70","0","27068"
"118029","0","70","0","70","0","27069"
"118030","0","66","70","66","0","27070"
"118031","0","66","0","66","0","27150"
"118032","0","63","0","63","0","27151"
"118033","0","68","0","68","0","27152"
"118034","0","67","0","67","0","27217"
"118035","0","67","0","67","0","27218"
"118036","0","62","67","62","0","27219"
"118043","0","66","0","66","0","28172"
"118044","0","66","0","66","0","25251"
"118045","0","66","0","66","0","25252"
"118046","0","66","0","66","0","25253"
"118047","0","70","73","70","0","25396"
"118048","0","66","69","66","0","25420"
"118049","0","61","66","61","0","25422"
"118050","0","66","70","66","0","25500"
"118053","0","67","0","67","0","25596"
"118055","0","50","0","50","0","26669"
"118058","0","67","0","67","0","27000"
"118059","0","61","0","61","0","27001"
"118060","0","70","0","70","0","27002"
"118061","0","64","0","64","0","27003"
"118062","0","63","67","63","0","27071"
"118063","0","69","73","69","0","27072"
"118064","0","65","69","65","0","27073"
"118065","0","70","74","70","0","27074"
"118066","0","70","0","70","0","27153"
"118067","0","69","0","69","0","27154"
"118068","0","69","74","69","0","27220"
"118069","0","63","68","63","0","27221"
"118070","0","68","78","68","0","27222"
"118071","0","68","74","68","0","27223"
"118075","0","62","0","62","0","28176"
"118077","0","66","0","66","0","25258"
"118078","0","67","0","67","0","25264"
"118079","0","68","73","68","0","25423"
"118080","0","66","75","66","0","25429"
"118081","0","68","76","68","0","25505"
"118084","0","63","0","63","0","25508"
"118088","0","64","0","64","0","26679"
"118090","0","69","79","69","0","27004"
"118091","0","66","0","66","0","27005"
"118092","0","66","0","66","0","27006"
"118093","0","66","0","66","0","27007"
"118094","0","63","67","63","0","27075"
"118095","0","64","68","64","0","27076"
"118096","0","61","66","61","0","27078"
"118097","0","70","75","70","0","27079"
"118098","0","66","72","66","0","27155"
"118100","0","66","72","66","0","27157"
"118101","0","61","0","61","0","27224"
"118102","0","69","0","69","0","27226"
"118106","0","69","0","69","0","28189"
"118107","0","65","0","65","0","25266"
"118108","0","63","0","63","0","25269"
"118109","0","69","0","69","0","25431"
"118110","0","68","0","68","0","25433"
"118111","0","70","0","70","0","25509"
"118118","0","61","0","61","0","26839"
"118119","0","67","0","67","0","27008"
"118120","0","68","77","68","0","27009"
"118121","0","62","67","62","0","27080"
"118122","0","70","75","70","0","27082"
"118123","0","61","69","61","0","27158"
"118124","0","62","0","62","0","27159"
"118125","0","69","0","69","0","27228"
"118131","0","61","0","61","0","25272"
"118134","0","69","0","69","0","25275"
"118135","0","68","0","68","0","25435"
"118136","0","66","72","66","0","25437"
"118137","0","63","68","63","0","25439"
"118138","0","67","71","67","0","25525"
"118140","0","65","0","65","0","25528"
"118142","0","66","0","66","0","27011"
"118143","0","70","76","70","0","27012"
"118144","0","68","73","68","0","27085"
"118145","0","64","69","64","0","27086"
"118146","0","65","70","65","0","27087"
"118147","0","69","0","69","0","27160"
"118149","0","70","0","70","0","27162"
"118150","0","68","0","68","0","27230"
"118157","0","70","0","70","0","25441"
"118158","0","70","73","70","0","25442"
"118161","0","69","0","69","0","25533"
"118162","0","70","79","70","0","27013"
"118163","0","63","0","63","0","27014"
"118164","0","62","72","62","0","27015"
"118165","0","67","74","67","0","27088"
"118167","0","70","75","70","0","27090"
"118169","0","68","0","68","0","27164"
"118173","0","70","0","70","0","27238"
"118175","0","66","0","66","0","27441"
"118180","0","68","75","68","0","25308"
"118181","0","66","72","66","0","25446"
"118182","0","62","66","62","0","25448"
"118187","0","62","0","62","0","26861"
"118188","0","67","72","67","0","27016"
"118190","0","66","0","66","0","27018"
"118192","0","60","0","60","0","27095"
"118193","0","60","0","60","0","27096"
"118194","0","60","0","60","0","27097"
"118195","0","67","0","67","0","27166"
"118198","0","70","0","70","0","27243"
"118199","0","0","0","70","0","27344"
"118200","0","64","74","64","0","27448"
"118205","0","62","70","62","0","25202"
"118206","0","70","78","70","0","25203"
"118207","0","70","80","70","0","25312"
"118208","0","67","71","67","0","25449"
"118214","0","61","0","61","0","25546"
"118215","0","70","0","70","0","26862"
"118216","0","68","0","68","0","26863"
"118217","0","70","0","70","0","26864"
"118218","0","69","76","69","0","27019"
"118219","0","69","78","69","0","27020"
"118220","0","67","0","67","0","27021"
"118221","0","67","0","67","0","27022"
"118222","0","60","0","60","0","27099"
"118223","0","68","0","68","0","27101"
"118225","0","70","0","70","0","27168"
"118226","0","66","0","66","0","27250"
"118230","0","65","0","65","0","27346"
"118231","0","64","0","64","0","27347"
"118232","0","64","0","64","0","27348"
"118233","0","0","0","64","0","27349"
"118237","0","68","0","68","0","25208"
"118238","0","63","67","63","0","25210"
"118239","0","69","73","69","0","25454"
"118241","0","70","74","70","0","25457"
"118242","0","70","0","70","0","25547"
"118245","0","64","0","64","0","26865"
"118246","0","66","0","66","0","26866"
"118247","0","65","71","65","0","27023"
"118248","0","65","71","65","0","27024"
"118249","0","61","67","61","0","27025"
"118250","0","69","0","69","0","27124"
"118251","0","69","0","69","0","27125"
"118252","0","70","80","70","0","27126"
"118253","0","70","0","70","0","27169"
"118254","0","67","0","67","0","27259"
"118255","0","70","0","70","0","27260"
"118256","0","0","0","60","0","27350"
"118257","0","0","0","60","0","27351"
"118258","0","0","0","60","0","27352"
"118259","0","0","0","60","0","27353"
"118262","0","67","0","67","0","25212"
"118263","0","68","72","68","0","25213"
"118264","0","68","74","68","0","25329"
"118265","0","68","74","68","0","25331"
"118266","0","70","0","70","0","25460"
"118267","0","70","0","70","0","25461"
"118268","0","65","0","65","0","25552"
"118278","0","0","0","68","0","26786"
"118279","0","68","0","68","0","26867"
"118282","0","70","80","70","0","27127"
"118283","0","69","78","69","0","27128"
"118285","0","63","0","63","0","27130"
"118286","0","70","78","70","0","27170"
"118287","0","70","78","70","0","27171"
"118288","0","70","78","70","0","27172"
"118290","0","63","69","63","0","27263"
"118291","0","63","69","63","0","27264"
"118292","0","70","80","70","0","27265"
"118293","0","0","0","60","0","27354"
"118308","0","0","0","1","0","29598"
"118309","0","0","0","1","0","29599"
"118310","0","0","0","1","0","29600"
"118311","0","66","0","66","0","29707"
"118313","0","0","0","1","0","29787"
"118321","0","61","0","61","0","30194"
"118325","0","50","59","50","0","30283"
"118348","0","0","0","1","0","29790"
"118349","0","0","0","1","0","29792"
"118360","0","1","0","1","0","30195"
"118361","0","1","0","1","0","30197"
"118362","0","69","0","69","0","30198"
"118378","0","0","0","1","0","29721"
"118380","0","60","0","60","0","29886"
"118381","0","0","0","1","0","29888"
"118385","0","70","0","70","0","30449"
"118386","0","64","68","64","0","30451"
"118403","0","64","69","64","0","29722"
"118404","0","0","0","1","0","29723"
"118405","0","0","0","1","0","29724"
"118407","0","50","0","50","0","29801"
"118410","0","68","0","68","0","29893"
"118417","0","66","70","66","0","30455"
"118429","0","0","0","1","0","29725"
"118440","0","50","0","50","0","30213"
"118444","0","70","76","70","0","30459"
"118463","0","60","0","60","0","30219"
"118481","0","68","0","68","0","30223"
"118522","0","60","69","60","0","30404"
"118523","0","70","79","70","0","30405"
"118542","0","50","59","50","0","30108"
"118544","0","70","0","70","0","30324"
"118562","0","0","0","1","0","29834"
"118563","0","0","0","1","0","29836"
"118583","0","60","69","60","0","30413"
"118584","0","70","76","70","0","28275"
"118585","0","70","76","70","0","28276"
"118604","0","0","0","1","0","29838"
"118607","0","0","0","1","0","29841"
"118611","0","60","0","60","0","30016"
"118613","0","70","0","70","0","30022"
"118619","0","70","0","70","0","30330"
"118620","0","70","79","70","0","30414"
"118641","0","0","0","1","0","29842"
"118652","0","70","0","70","0","30335"
"118653","0","66","0","66","0","30339"
"118654","0","66","0","66","0","30340"
"118655","0","68","0","68","0","28385"
"118679","0","66","72","66","0","29858"
"118680","0","0","0","1","0","29859"
"118684","0","0","0","1","0","30029"
"118685","0","60","0","60","0","30030"
"118686","0","0","0","1","0","30031"
"118687","0","0","0","1","0","30032"
"118688","0","50","0","50","0","30146"
"118708","0","0","0","1","0","29776"
"118716","0","70","0","70","0","30033"
"118719","0","52","0","52","0","30151"
"118720","0","1","0","1","0","30153"
"118739","0","64","0","64","0","29704"
"118749","0","70","0","70","0","30356"
"118750","0","70","0","70","0","30357"
"118754","0","18","0","18","0","31785"
"118766","0","0","0","1","0","31226"
"118767","0","0","0","1","0","31227"
"118771","0","0","0","1","0","31385"
"118785","0","14","0","14","0","31789"
"118792","0","70","75","70","0","30908"
"118793","0","69","0","69","0","30909"
"118794","0","70","0","70","0","30910"
"118798","0","0","0","1","0","31228"
"118799","0","0","0","1","0","31229"
"118813","0","0","0","1","0","31638"
"118814","0","0","0","1","0","31639"
"118815","0","0","0","1","0","31640"
"118816","0","60","70","60","0","31709"
"118825","0","70","76","70","0","30911"
"118826","0","70","74","70","0","30912"
"118832","0","0","0","1","0","31230"
"118842","0","0","0","1","0","31569"
"118843","0","0","0","1","0","31570"
"118844","0","0","0","1","0","31571"
"118845","0","0","0","1","0","31641"
"118846","0","0","0","1","0","31642"
"118847","0","0","0","1","0","31643"
"118859","0","50","0","50","0","30823"
"118860","0","50","0","50","0","30824"
"118866","0","0","0","1","0","31233"
"118872","0","0","0","1","0","31572"
"118873","0","0","0","1","0","31573"
"118874","0","0","0","1","0","31574"
"118875","0","0","0","1","0","31575"
"118883","0","64","0","64","0","31801"
"118884","0","64","0","64","0","31803"
"118885","0","64","0","64","0","31804"
"118901","0","0","0","1","0","31239"
"118902","0","0","0","1","0","31240"
"118903","0","0","0","1","0","31241"
"118909","0","0","0","1","0","31579"
"118935","0","0","0","1","0","31117"
"118936","0","0","0","1","0","31242"
"118937","0","0","0","1","0","31244"
"118944","0","0","0","1","0","31582"
"118945","0","0","0","1","0","31583"
"118946","0","0","0","1","0","31584"
"118972","0","0","0","1","0","31245"
"118978","0","0","0","1","0","31585"
"118979","0","0","0","1","0","31586"
"118980","0","0","0","1","0","31587"
"118981","0","0","0","1","0","31588"
"118983","0","0","0","1","0","31656"
"118984","0","0","0","1","0","31657"
"118985","0","0","0","1","0","31658"
"118993","0","70","76","70","0","30545"
"118999","0","50","0","50","0","30706"
"119006","0","0","0","1","0","31122"
"119007","0","0","0","1","0","31123"
"119008","0","0","0","1","0","31125"
"119018","0","50","0","50","0","31589"
"119019","0","0","0","1","0","31659"
"119020","0","0","0","1","0","31660"
"119021","0","50","58","50","0","31661"
"119027","0","70","76","70","0","30546"
"119029","0","50","0","50","0","30708"
"119064","0","0","0","1","0","31130"
"119065","0","0","0","1","0","31131"
"119114","0","62","0","62","0","30482"
"119159","0","0","0","1","0","31682"
"119160","0","0","0","1","0","31683"
"119179","0","0","0","1","0","31684"
"119180","0","0","0","1","0","31685"
"119181","0","0","0","1","0","31686"
"119206","0","50","0","50","0","31687"
"119220","0","66","0","66","0","31224"
"119225","0","0","0","1","0","31380"
"119227","0","0","0","1","0","31382"
"119228","0","0","0","1","0","31383"
"119229","0","0","0","1","0","31384"
"119321","0","62","68","62","0","32645"
"119325","0","70","78","70","0","32796"
"119328","0","50","59","50","0","31935"
"119357","0","56","62","56","0","33041"
"119358","0","64","70","64","0","33042"
"119367","0","40","0","40","0","32175"
"119368","0","40","0","40","0","32176"
"119383","0","70","76","70","0","33043"
"119392","0","70","74","70","0","32182"
"119394","0","40","0","40","0","32266"
"119420","0","40","0","40","0","32267"
"119422","0","20","0","20","0","32271"
"119448","0","20","0","20","0","32272"
"119466","0","70","0","70","0","31884"
"119479","0","60","69","60","0","32593"
"119481","0","20","0","20","0","32676"
"119506","0","70","79","70","0","32594"
"119518","0","70","77","70","0","32996"
"119519","0","64","0","64","0","31892"
"119534","0","69","73","69","0","32684"
"119538","0","70","0","70","0","32841"
"119544","0","70","80","70","0","32999"
"119546","0","48","0","48","0","31895"
"119547","0","48","0","48","0","31896"
"119555","0","70","0","70","0","32375"
"119573","0","64","0","64","0","31898"
"119587","0","62","69","62","0","32379"
"119611","0","62","0","62","0","32223"
"119617","0","60","69","60","0","32699"
"119632","0","64","70","64","0","32546"
"119633","0","70","79","70","0","32700"
"119650","0","70","77","70","0","32231"
"119651","0","60","0","60","0","32233"
"119654","0","10","0","10","0","32548"
"119679","0","50","60","50","0","33698"
"119680","0","60","70","60","0","33699"
"119681","0","69","79","69","0","33700"
"119682","0","69","79","69","0","33701"
"119683","0","66","0","66","0","33776"
"119689","0","58","0","58","0","33982"
"119690","0","68","0","68","0","33983"
"119708","0","58","0","58","0","33986"
"119709","0","68","0","68","0","33987"
"119726","0","70","0","70","0","33786"
"119741","0","70","76","70","0","33405"
"119787","0","70","75","70","0","33717"
"119827","0","70","76","70","0","33933"
"119831","0","64","0","64","0","34074"
"119852","0","70","76","70","0","33938"
"119882","0","50","0","50","0","33876"
"119883","0","50","0","50","0","33878"
"119884","0","68","0","68","0","33943"
"119885","0","67","0","67","0","33944"
"119903","0","69","73","69","0","33736"
"119906","0","69","0","69","0","33946"
"119937","0","70","0","70","0","33072"
"119938","0","70","77","70","0","33073"
"119939","0","70","77","70","0","33074"
"119942","0","65","0","65","0","33357"
"119953","0","66","0","66","0","33745"
"119962","0","68","74","68","0","33076"
"119979","0","50","0","50","0","33831"
"119983","0","66","0","66","0","34026"
"120008","0","50","0","50","0","33891"
"120034","0","64","69","64","0","33763"
"120060","0","60","0","60","0","33690"
"120061","0","65","0","65","0","33691"
"120072","0","62","0","62","0","34120"
"120105","0","0","0","1","0","34296"
"120114","0","68","0","68","0","34600"
"120121","0","60","0","60","0","34767"
"120122","0","60","69","60","0","34916"
"120123","0","70","79","70","0","34917"
"120133","0","24","0","24","0","35293"
"120134","0","32","0","32","0","35294"
"120135","0","40","0","40","0","35295"
"120136","0","48","0","48","0","35296"
"120139","0","0","0","1","0","35446"
"120152","0","30","0","30","0","34769"
"120160","0","1","0","1","0","34919"
"120167","0","56","0","56","0","35297"
"120168","0","63","0","63","0","35298"
"120169","0","1","0","1","0","35299"
"120170","0","8","0","8","0","35300"
"120172","0","16","0","16","0","35302"
"120175","0","0","0","1","0","35448"
"120176","0","0","0","1","0","35449"
"120177","0","0","0","1","0","35450"
"120178","0","0","0","1","0","35451"
"120180","0","50","0","50","0","34692"
"120197","0","24","0","24","0","35303"
"120198","0","32","0","32","0","35304"
"120199","0","40","0","40","0","35305"
"120200","0","48","0","48","0","35306"
"120201","0","56","0","56","0","35307"
"120202","0","63","0","63","0","35308"
"120203","0","15","40","15","0","35387"
"120204","0","15","0","15","0","35388"
"120205","0","45","55","45","0","35389"
"120206","0","45","0","45","0","35390"
"120207","0","60","0","60","0","35391"
"120231","0","60","70","60","0","35392"
"120233","0","50","0","50","0","35395"
"120244","0","0","0","1","0","34859"
"120245","0","0","0","1","0","34860"
"120246","0","50","54","50","0","34861"
"120275","0","56","60","56","0","34863"
"120276","0","60","64","60","0","34864"
"120277","0","65","69","65","0","34865"
"120278","0","0","0","1","0","34935"
"120279","0","0","0","1","0","34936"
"120297","0","50","0","50","0","34471"
"120305","0","70","74","70","0","34866"
"120306","0","0","0","1","0","34938"
"120307","0","0","0","1","0","34939"
"120317","0","60","80","60","0","35323"
"120318","0","1","0","1","0","35324"
"120326","0","50","0","50","0","34411"
"120327","0","70","0","70","0","34477"
"120362","0","60","0","60","0","34412"
"120363","0","70","0","70","0","34413"
"120428","0","30","0","30","0","34490"
"120441","0","1","55","1","0","34889"
"120480","0","1","0","1","0","34890"
"120493","0","60","0","60","0","35346"
"120499","0","62","0","62","0","34428"
"120518","0","60","0","60","0","35348"
"120524","0","66","0","66","0","34433"
"120531","0","0","0","1","0","34753"
"120561","0","10","0","10","0","34754"
"120579","0","0","0","1","0","34293"
"120580","0","0","0","1","0","34295"
"120589","0","50","59","50","0","34914"
"120602","0","1","0","1","0","35290"
"120603","0","8","0","8","0","35291"
"120604","0","16","0","16","0","35292"
"120648","0","30","0","30","0","35694"
"120676","0","60","0","60","0","35698"
"120677","0","0","0","30","0","35699"
"120701","0","0","0","60","0","35700"
"120743","0","1","0","1","0","36591"
"120779","0","60","0","60","0","35715"
"120780","0","65","0","65","0","35717"
"120880","0","0","0","1","0","35578"
"120905","0","0","0","1","0","35581"
"120970","0","1","0","1","0","36554"
"121155","0","65","70","65","0","37420"
"121274","0","70","0","70","0","36916"
"121360","0","30","0","30","0","36936"
"121480","0","67","0","67","0","38764"
"121482","0","69","0","69","0","38768"
"121543","0","70","74","70","0","38692"
"121582","0","70","74","70","0","38697"
"121583","0","69","73","69","0","38699"
"121584","0","64","68","64","0","38700"
"121615","0","64","68","64","0","38703"
"121616","0","70","74","70","0","38704"
"121939","0","69","73","69","0","39967"
"121941","0","70","0","70","0","40120"
"121985","0","70","0","70","0","39374"
"122503","0","68","73","68","0","42198"
"122531","0","20","25","20","0","42208"
"122532","0","28","33","28","0","42209"
"122533","0","36","41","36","0","42210"
"122534","0","44","49","44","0","42211"
"122535","0","52","57","52","0","42212"
"122536","0","60","65","60","0","42213"
"122543","0","0","0","1","0","43338"
"122544","0","10","0","10","0","43339"
"122548","0","69","74","69","0","42218"
"122550","0","20","25","20","0","42223"
"122563","0","34","39","34","0","42224"
"122564","0","46","51","46","0","42225"
"122565","0","58","63","58","0","42226"
"122589","0","70","76","70","0","42230"
"122590","0","40","46","40","0","42231"
"122591","0","50","56","50","0","42232"
"122592","0","60","66","60","0","42233"
"122593","0","67","0","67","0","42234"
"122637","0","40","0","40","0","42243"
"122638","0","50","0","50","0","42244"
"122639","0","58","0","58","0","42245"
"122756","0","32","37","32","0","45290"
"122757","0","38","43","38","0","45291"
"122758","0","44","49","44","0","45292"
"122759","0","50","55","50","0","45293"
"122779","0","56","61","56","0","45294"
"122780","0","62","66","62","0","45295"
"122781","0","67","71","67","0","45296"
"122782","0","32","37","32","0","45297"
"122783","0","30","0","30","0","45438"
"122799","0","40","45","40","0","45298"
"122800","0","48","53","48","0","45299"
"122801","0","56","61","56","0","45300"
"122815","0","63","68","63","0","45301"
"122816","0","70","73","70","0","45302"
"122853","0","70","0","70","0","43987"
"123022","0","20","29","20","0","44041"
"123023","0","30","39","30","0","44043"
"123024","0","40","49","40","0","44044"
"123036","0","1","6","1","0","45284"
"123046","0","50","59","50","0","44045"
"123047","0","60","69","60","0","44046"
"123048","0","70","79","70","0","44047"
"123060","0","8","13","8","0","45286"
"123061","0","14","19","14","0","45287"
"123062","0","20","25","20","0","45288"
"123063","0","26","31","26","0","45289"
"123141","0","35","0","35","0","49358"
"123142","0","35","0","35","0","49359"
"123163","0","35","0","35","0","49360"
"123164","0","35","0","35","0","49361"
"123509","0","40","0","40","0","1329"
"123512","0","64","70","64","0","3738"
"123520","0","70","0","70","0","5938"
"123532","0","0","0","1","0","20505"
"123538","0","64","0","64","0","23920"
"123541","0","62","66","62","0","24398"
"123755","0","70","0","70","0","348700"
"123757","0","70","0","70","0","348704"
"125070","0","64","0","64","0","356110"
"125072","0","64","0","64","0","356112"
"125658","0","20","0","20","0","713"
