ID,AllowableRace,Description_lang,Display3_lang,Display2_lang,Display1_lang,Display_lang,DmgVariance,DurationInInventory,QualityModifier,BagFamily,StartQuestID,ItemRange,StatPercentageOfSocket_0,StatPercentageOfSocket_1,StatPercentageOfSocket_2,StatPercentageOfSocket_3,StatPercentageOfSocket_4,StatPercentageOfSocket_5,StatPercentageOfSocket_6,StatPercentageOfSocket_7,StatPercentageOfSocket_8,StatPercentageOfSocket_9,StatPercentEditor_0,StatPercentEditor_1,StatPercentEditor_2,StatPercentEditor_3,StatPercentEditor_4,StatPercentEditor_5,StatPercentEditor_6,StatPercentEditor_7,StatPercentEditor_8,StatPercentEditor_9,Field_1_15_3_55112_014_0,Field_1_15_3_55112_014_1,Field_1_15_3_55112_014_2,Field_1_15_3_55112_014_3,Field_1_15_3_55112_014_4,Field_1_15_3_55112_014_5,Field_1_15_3_55112_014_6,Field_1_15_3_55112_014_7,Field_1_15_3_55112_014_8,Field_1_15_3_55112_014_9,StatModifier_bonusStat_0,StatModifier_bonusStat_1,StatModifier_bonusStat_2,StatModifier_bonusStat_3,StatModifier_bonusStat_4,StatModifier_bonusStat_5,StatModifier_bonusStat_6,StatModifier_bonusStat_7,StatModifier_bonusStat_8,StatModifier_bonusStat_9,Stackable,MaxCount,MinReputation,RequiredAbility,SellPrice,BuyPrice,VendorStackCount,PriceVariance,PriceRandomValue,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,OppositeFactionItemID,ModifiedCraftingReagentItemID,ContentTuningID,PlayerLevelToItemLevelCurveID,MaxDurability,ItemNameDescriptionID,RequiredTransmogHoliday,RequiredHoliday,LimitCategory,Gem_properties,Socket_match_enchantment_ID,TotemCategoryID,InstanceBound,ZoneBound_0,ZoneBound_1,ItemSet,LockID,PageID,ItemDelay,MinFactionID,RequiredSkillRank,RequiredSkill,ItemLevel,AllowableClass,ItemRandomSuffixGroupID,RandomSelect,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,Field_1_15_7_59706_054,StatModifier_bonusAmount_0,StatModifier_bonusAmount_1,StatModifier_bonusAmount_2,StatModifier_bonusAmount_3,StatModifier_bonusAmount_4,StatModifier_bonusAmount_5,StatModifier_bonusAmount_6,StatModifier_bonusAmount_7,StatModifier_bonusAmount_8,StatModifier_bonusAmount_9,ExpansionID,ArtifactID,SpellWeight,SpellWeightCategory,SocketType_0,SocketType_1,SocketType_2,SheatheType,Material,PageMaterialID,LanguageID,Bonding,DamageType,ContainerSlots,RequiredPVPMedal,RequiredPVPRank,InventoryType,OverallQualityID,AmmunitionType,RequiredLevel
28506,-1,,,,,"Gloves of Dexterous Manipulation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364,4000,0,0,0,0,0,0,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,29384,146920,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,3092,0,0,0,0,0,0,0,0,0,0,0,115,1535,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,35,22,0,0,0,0,0,0,0,0,254,0,0,0,2,4,0,0,8,0,0,1,0,0,0,0,10,4,0,70
28507,-1,,,,,"Handwraps of Flowing Thought",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4364,4000,2545,0,0,0,0,0,0,0,7,5,18,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,23591,117958,1,1,1,0,24580,0,0,0,0,0,0,0,35,0,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,24,22,14,0,0,0,0,0,0,0,254,0,0,0,3,4,0,0,7,0,0,1,0,0,0,0,10,4,0,70
28508,-1,,,,,"Gloves of Saintly Blessings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4909,4545,4545,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,23678,118392,1,1,1,0,24580,0,0,0,0,0,0,0,35,0,0,0,0,0,2974,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,27,25,25,0,0,0,0,0,0,0,254,0,0,0,2,4,0,0,7,0,0,1,0,0,0,0,10,4,0,70
28509,-1,,,,,"Worgen Claw Necklace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4878,5122,4146,0,0,0,0,0,0,0,3,7,31,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,128862,515451,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,17,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,4,0,70
28510,-1,,,,,"Spectral Band of Innervation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366,5854,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,60256,241024,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,11,4,0,70
28511,-1,,,,,"Bands of Indwelling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366,4390,4878,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,23936,119682,1,1,1,0,24580,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,22,18,20,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,9,4,0,70
28512,-1,,,,,"Bracers of Justice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366,5366,3902,0,0,0,0,0,0,0,7,5,21,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,42281,211405,1,1,1,0,24580,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,22,22,16,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,0,70
28513,-1,,,,,"Demonic Rune Stone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
28514,-1,,,,,"Bracers of Maliciousness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6098,5366,0,0,0,0,0,0,0,0,7,32,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,28084,140424,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1535,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,25,22,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,9,4,0,70
28515,-1,,,,,"Bands of Nefarious Deeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6585,5366,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,22554,112773,1,1,1,0,24580,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,27,22,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,9,4,0,70
28516,-1,,,,,"Barbed Choker of Discipline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9512,5122,3902,0,0,0,0,0,0,0,7,13,12,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,86443,345774,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,16,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,4,0,70
28517,-1,,,,,"Boots of Foretelling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4909,4182,3455,0,0,0,0,0,0,0,7,5,21,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,34092,170462,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,2863,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,27,23,19,0,0,0,0,0,0,0,254,0,0,0,2,3,0,0,7,0,0,1,0,0,0,0,8,4,0,70
28518,-1,,,,,"Iron Gauntlets of the Maiden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091,2909,3091,0,0,0,0,0,0,0,7,12,15,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,40150,200752,1,1,1,0,24580,0,0,0,0,0,0,0,55,0,0,0,0,0,2972,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,0,39,16,17,0,0,0,0,0,0,0,254,0,0,0,2,3,0,0,6,0,0,1,0,0,0,0,10,4,0,70
28519,-1,,,,,"Gloves of Quickening",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4364,3091,0,0,0,0,0,0,0,7,5,32,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,34349,171747,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,2893,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,22,24,17,0,0,0,0,0,0,0,254,0,0,0,4,2,0,0,5,0,0,1,0,0,0,0,10,4,0,70
28520,-1,,,,,"Gloves of Centering",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545,3636,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,34479,172398,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,2863,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,254,0,0,0,4,2,0,0,5,0,0,1,0,0,0,0,10,4,0,70
28521,-1,,,,,"Mitts of the Treemender",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545,4000,2545,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,28841,144207,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,2866,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,25,22,14,0,0,0,0,0,0,0,254,0,0,0,4,3,0,0,8,0,0,1,0,0,0,0,10,4,0,70
28522,-1,,,,,"Shard of the Virtuous",0.60000002384,0,-46.29999923706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7097,6452,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,115788,578941,1,1,1,0,24580,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,115,32767,0,0,116,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,21,4,0,70
28523,-1,,,,,"Totem of Healing Rains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34866,174333,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,28,4,0,70
28524,-1,,,,,"Emerald Ripper",0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6129,5806,0,0,0,0,0,0,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,116656,583281,1,1,1,0,24580,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,115,32767,0,0,126,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,13,4,0,70
28525,-1,,,,,"Signet of Unshakable Faith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,5122,5366,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,203059,1015299,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,22,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,23,4,0,70
28526,-1,"Well, they sure do sound important.",,,,"Etherlithium Matrix Crystals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
28527,-1,"Clearly these can be used to jump-start the engines.",,,,"Mana Wraith Essence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
28528,-1,,,,,"Moroes' Lucky Pocket Watch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6909,0,0,0,0,0,0,0,0,0,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,91160,364641,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,12,4,0,70
28529,-1,,,,,"Royal Cloak of Arathi Kings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6341,7561,3902,0,0,0,0,0,0,0,4,7,31,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,35640,178204,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,26,31,16,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,16,4,0,70
28530,-1,,,,,"Brooch of Unquenchable Fury",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5854,5122,3659,0,0,0,0,0,0,0,7,5,18,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,88355,353421,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,15,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,4,0,70
28531,-1,,,,,"Barbed Shrike",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26809,107236,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,81,-1,95,0,47,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,57
28532,-1,,,,,"Silver Throwing Knifes",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27678,110712,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,84,-1,95,0,49,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,58
28533,-1,,,,,"Wooden Boomerang",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28546,114184,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,87,-1,95,0,50,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,59
28534,-1,,,,,"Fel Tipped Dart",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29415,117660,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,90,-1,95,0,51,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,60
28535,-1,,,,,"Amani Throwing Axe",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30284,121136,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,93,-1,95,0,52,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,61
28536,-1,,,,,"Jagged Guillotine",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31154,124616,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,96,-1,95,0,53,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,62
28537,-1,,,,,"Wildhammer Throwing Axe",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32023,128092,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,99,-1,95,0,55,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,63
28538,-1,,,,,"Forked Shuriken",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32891,131564,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,102,-1,95,0,57,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,64
28539,-1,,,,,"Razor-Edged Boomerang",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33760,135040,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,105,-1,95,0,59,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,65
28540,-1,,,,,"Arakkoa Talon-Axe",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34629,138516,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,108,-1,95,0,61,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,66
28541,-1,,,,,Sawshrike,0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35498,141992,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,111,-1,95,0,64,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,67
28542,-1,,,,,"Heartseeker Knives",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36368,145472,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,114,-1,95,0,66,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,68
28543,-1,,,,,"Dreghood Throwing Axe",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37236,148944,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,117,-1,95,0,68,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,69
28544,-1,,,,,"Assassin's Shuriken",0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38105,152420,1,1,1,4194304,24580,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,120,-1,95,0,69,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,25,2,0,70
28545,-1,,,,,"Edgewalker Longboots",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273,5091,2364,0,0,0,0,0,0,0,3,7,31,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,43900,219500,1,1,1,0,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,2860,0,0,0,0,0,0,0,0,0,0,0,115,32767,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,29,28,13,0,0,0,0,0,0,0,254,0,0,0,2,3,0,0,8,0,0,1,0,0,0,0,8,4,0,70
28546,-1,,,,,"TEST Tabard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0
